Dataset_id,policy_content_file_name,groundtruth_owner,ground_truth_question,ground_truth_answer,exact_excerpt_from_policy,policy_title
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,How should BCG staff report a suspected Personal Data Incident internally?,Any BCG staff member who becomes aware of a Personal Data Incident must report it immediately to their leader and to the local or regional IT Helpline (Service Center). The Service Center will then inform BCG’s Information Security Risk Management Cyber Security Incident Response Team (ISRM‑CSIRT). ,"“Any BCG staff who becomes aware of a Personal Data Incident must immediately report the incident to their leader, local or regional IT Helpline (Service Center), which will then inform BCG’s Information Security Risk Management (“ISRM”) – Cyber Security Incident Response Team (CSIRT).”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What are the breach notification obligations for third‑party data processors that handle BCG Personal Data?,"Third‑party data processors must notify BCG of any Personal Data Incident that might constitute a Personal Data Breach within 24 hours of identification, following the applicable Data Processing Agreement or other applicable contract or law. Their notification should include all relevant information and the name and contact details of the person who can provide additional incident information. ","“Third-party data processors holding Personal Data must notify BCG of any Personal Data Incident that might constitute a Personal Data Breach within twenty-four (24) hours of identification, in accordance with the terms of the applicable Data Processing Agreement (“DPA”) or any other applicable terms or Applicable Data Privacy Laws. This notification should include all relevant information and the name and contact information for additional incident details.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,Who evaluates reported incidents and who must be informed if PHI may be involved?,"BCG’s CSIRT evaluates all reported Personal Data Incidents to determine whether Personal Data is involved and will inform BCG’s DPO. If the incident involves PHI, the CSIRT will also inform the HIPAA Privacy Officer. ","“BCG´s Cyber Security Incident Response Team (“CSIRT”) will evaluate all reported Personal Data Incidents to determine whether Personal Data is involved and inform BCG’s DPO, and the HIPAA Privacy Officer in the case of a Personal Data Incident involving PHI.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What does the DPO assess to determine whether a breach is notifiable and what process is followed?,"After CSIRT’s evaluation, the DPO assesses whether the incident is likely to result in a risk or high risk to affected individuals’ rights and freedoms, or otherwise requires notification under applicable laws. If the DPO determines that a Notifiable Breach has occurred, BCG follows the notification procedures in the Cybersecurity Incident Response Plan (CIRP) to notify the relevant regulatory authority and affected individuals, and promptly responds without delay, consistent with the timeframes required under applicable data privacy laws. ","“Following this, the DPO will evaluate whether the incident is likely to result in a risk or high risk to the rights and freedoms of the affected individual(s) or otherwise may require notification to a regulatory authority or affected individual(s) under Applicable Data Privacy Laws (a “Notifiable Breach”), in accordance with the procedure outlined in BCG’s Cybersecurity Incident Response Plan (“CIRP”). Upon evaluation, if it is determined by the DPO that a Notifiable Breach has occurred, BCG will follow the notification procedures outlined in the CIRP to notify the regulatory authority and the affected individual(s) as required and promptly respond to the Personal Data Breach without delay and in accordance with the timeframes required under Applicable Data Privacy Laws.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,"In a potential PHI incident, who must act immediately and what initial step is required?","Upon receiving a report of a potential or suspected unauthorized use or disclosure of PHI, the HIPAA Privacy Officer must immediately notify the HIPAA Security Officer and any other appropriate parties within the organization so that a formal risk assessment can be initiated. ","“In the case of a Personal Data Incident involving PHI, upon receiving a report of any potential or suspected unauthorized use or disclosure of PHI, the HIPAA Privacy Officer shall immediately notify the HIPAA Security Officer and any other appropriate parties within the organization.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What factors must the HIPAA Security Officer consider when assessing whether a Breach of PHI has occurred?,"The HIPAA Security Officer must conduct a risk assessment that, at minimum, considers: whether any exception to the HIPAA “breach” definition applies; the nature and extent of PHI involved, including types of identifiers and the likelihood of re‑identification; who used or received the PHI; whether the PHI was actually acquired or viewed; the extent to which risk to the PHI has been mitigated; and that appropriate authorities and clients have been informed by the HIPAA Security Officer. ","“Subsequently, a risk assessment must be conducted by the HIPAA Security Officer to determine if a Breach of PHI has occurred, and shall include at least the following: I. Does the reported incident qualify as an exception to the definition of ‘breach?’ under the HIPAA? II. The nature and extent of the PHI involved in the incident, to include the type of identifiers and the likelihood of reidentification; III. The unauthorized person(s) or entity, who used or disclosed the PHI, and to whom the disclosure was made; IV. Whether the PHI was in fact acquired or viewed; and i. The extent to which the risk to the PHI has been mitigated ii. The authorities and clients have been informed by the HIPAA Security Officer”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,Does BCG keep a dedicated Personal Data Breach Register and how is it different from the CSIRT log?,"Yes. In addition to the general incident log that CSIRT maintains, the DPO keeps a dedicated Personal Data Breach Register that records details for each reported Personal Data Breach. ","“In addition to the general incident log maintained by the CSIRT, the DPO will maintain a register of all reported Personal Data Breaches.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What information must be recorded for each entry in the Personal Data Breach Register?,"For every reportable Personal Data Breach, the register must capture: the nature of the breach; categories of Personal Data affected; approximate number of affected individuals; approximate number of Personal Data records affected; who must be notified (authority or individuals); the BCG contact responsible for communication; likely consequences for affected individuals; reasoning for the decisions taken in response; and measures BCG has taken or will take, including mitigation. ","“For each reported Personal Data Breach, the register will describe the: i. nature of the Personal Data Breach; ii. categories of Personal Data affected; iii. approximate number of affected individuals; iv. approximate number of Personal Data records (fields or components of databases or files) affected; v. to whom or what authority or affected individual(s) the Personal Data Breach needs to be reported vi. name and contact details of the individual(s) at BCG responsible for communicating the reportable Personal Data Breach to the regulatory authority or affected individual(s); vii. likely consequences of the reportable Personal Data Breach for affected individual(s); viii. reasoning for the decision taken in response of the Personal Data Breach; and ix. measures that BCG has or will take to address the reportable Personal Data Breach, including mitigation.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,"Who is responsible for notifying regulators when a Notifiable Breach is determined, and what must the notice contain?","When a Notifiable Breach is determined, the DPO or the HIPAA Governance Committee will notify the relevant regulatory authority without undue delay, consistent with timeframes in applicable laws. The notice must include the information captured in the relevant sections of the Personal Data Breach Register, and while they aim to provide all required details at once, any missing information will be supplied as it becomes available. ","“Where the DPO or HIPAA Governance Committee have determined a Notifiable Breach, they will notify the relevant regulatory authority… without undue delay and in accordance with the timeframes required under Applicable Data Privacy Laws. The notice will include information from the relevant sections of the Personal Data Breach Register described in section 1.4.1 above. They will strive to provide all required information at the same time but will provide any missing information as it becomes available.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,When must affected individuals be notified and what should that communication include?,"Affected individuals must be notified without undue delay when a Notifiable Breach is likely to result in a high risk to their rights and freedoms, consistent with legal timeframes. The communication must be in clear, plain language and describe the nature of the Notifiable Breach and the measures taken to minimize the impact. Notifications will follow the procedures outlined in BCG’s CIRP. ","“Where the DPO or HIPAA Security Officer have determined a Notifiable Breach, they will notify the affected individual(s) where the Personal Data Breach is likely to result in high risk to their rights and freedoms without undue delay or otherwise in accordance with the timeframes required under Applicable Data Privacy Laws. The notice will describe in clear and plain language the nature of the Notifiable Breach and measures taken to minimize the impact. They will follow the notification procedure outlined in BCG’s CIRP.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,How do notification duties differ when BCG is a processor versus when BCG is a controller?,"If BCG is a data processor or a business associate, the DPO or HIPAA Security Officer will, without undue delay and consistent with contractual timeframes, notify the data controller or covered entity—and do so where feasible. If BCG is a data controller or covered entity, BCG will notify the applicable regulatory authority and affected individuals promptly and in accordance with the timeframes required by applicable data privacy laws. ","“Where the DPO or HIPAA Security Officer have determined a Notifiable Breach has occurred, where BCG is a data processor or a business associate, as applicable, they will without undue delay and in accordance with the timeframes under the DPA or other contract with the data controller or covered entity, as applicable, and where feasible notify the data controller or covered entity, as applicable. Where BCG is a data controller or covered entity, it will notify the applicable regulatory authority and affected individual(s) promptly, without undue delay, and in accordance with the timeframes under Applicable Data Privacy Laws.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,Who implements the Personal Data Breach Management Program and what supporting resources exist?,"The DPO implements the Personal Data Breach Management Program. BCG’s Cybersecurity Incident Response Plan (CIRP) documents additional steps, resources, and tools required to respond to Personal Data Breaches and Personal Data Incidents, and CSIRT receives periodic training to ensure timely notification of the DPO. ","“The Personal Data Breach Management Program will be implemented by the DPO. The CIRP also documents additional steps, resources and tools required to respond to Personal Data Breaches and Personal Data Incidents. The CSIRT will receive periodic training to ensure timely notification of the DPO.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,How are exceptions to this policy handled?,Exceptions may be granted only for specific cases and must be approved by the DPO. Requests should be directed to the Data Protection Office at DataProtectionOffice@bcg.com. ,“Exceptions to this Policy may be allowed for specific cases and must be approved by the DPO (DataProtectionOffice@bcg.com).”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,Who enforces this policy and what are the potential consequences for violations?,"The Data Protection Office, in collaboration with Global Legal and the ISRM Team, actively enforces and periodically audits the policy. Staff who violate the policy may face disciplinary action up to and including termination of employment. Where feasible, technical controls are applied to enforce the policy; if those are not possible, staff must operate in line with BCG’s data privacy and security policies, guidelines, and best practices. ","“The Data Protection Office in collaboration with Global Legal and the ISRM Team will actively enforce and periodically audit this policy to ensure compliance. Staff who violate this policy may be subject to disciplinary action up to, and including, termination of employment. Wherever possible, technical controls will be put in place to enforce this policy. In cases where technical protections are not feasible or not possible, staff will be responsible for operating in accordance with data privacy and security policies, guidelines, and best practices published by BCG.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,Which internal BCG documents are relevant resources for this policy?,"Relevant internal resources include the Global Information Security Policy, Global Data Classification Policy, Global Data Retention Policy, Global Data Protection Policy, HIPAA Privacy and Security Policy, and the Cybersecurity Incident Response Plan (CIRP). Access to the CIRP is restricted due to its classification; to obtain access, staff should contact the ISRM SGRC Team. ","“BCG internal documentation: • Global Information Security Policy [Link] • Global Data Classification Policy [Link] • Global Data Retention Policy [Link] • Global Data Protection Policy [Link] • HIPAA Privacy and Security Policy [Link] • Cybersecurity Incident Response Plan (CIRP) [due to the classification of the document, please reach out to ISRM SGRC Team to receive access]”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,Which external standards does the policy reference as resources?,The policy references ISO/DIS 22301:2019 (Information technology — Security techniques — Information security management systems — Requirements) and the Information Security Forum’s Standard of Good Practice (ISF SOGP) as external resources. ,"“External documentation: • ISO/ DIS 22301:2019, Information technology — Security techniques — Information security management systems — Requirements • Information Security Forum - Standard of Good Practice (ISF SOGP) for Information Security”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,How often is the policy reviewed and what prompts updates?,The policy is reviewed annually and is maintained and updated to remain in compliance with regulatory requirements. ,“This policy is reviewed annually and maintained and updated in compliance with regulatory requirements.”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,Who issued the policy and who should be contacted for interpretation or change requests?,"The policy is issued by BCG ISRM’s SGRC Team. For interpretation, contact the Data Protection Office, the Global Legal Team, or the HIPAA Privacy Officer. Requests for changes should be directed to the Data Protection Office. ","“Issued by BCG ISRM - SGRC Team Contact for Interpretation Data Protection Office, Global Legal Team, HIPAA Privacy Officer Contact for change requests Data Protection Office”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,Who is the approver of the policy and what is the effective date of the current version?,"The policy is approved by Christof Recknagel, Global Data Protection Senior Director. The current version’s effective date is 2023‑04‑06. ",“Approver’s Name Christof Recknagel Approver’s Title Global Data Protection Senior Director Effective Date 2023-04-06”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,"What is the policy’s distribution scope, location, current version number, confidentiality level, and last review date?","The policy is distributed to all BCG. It is located in Knowledge Navigator. The current version is 2.1, the confidentiality level is Internal, and the last review date is 2024‑08‑08. ",“Distribution All BCG Last review date 2024-08-08 Policy location Knowledge Navigator (Link) Version 2.1 Confidentiality Level Internal”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What does the Version Management section track?,"The Version Management section records the changes made within the past 12 months, including version numbers, dates, authors, and a description of changes. The table lists historical entries that document policy evolution over time. ",“Version Management The changes of the last 12 months are recorded in the table below. Version Date Author Change(s)”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What was established in Version 1.0 of the policy?,"Version 1.0, dated 2018‑03‑15 and authored by M. Nirschl, created and published the policy. ",“2018-03-15 1.0 M. Nirschl • Policy created and published”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What change occurred in Version 1.1 of the policy?,"Version 1.1, dated 2018‑04‑13 and authored by C. Snow, replaced references to the “Data Privacy Office” with “Data Protection Office.” ",“2018-04-13 1.1 C. Snow • Changed ‘Data Privacy Office’ to ‘Data Protection Office’”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What was updated in Version 1.2 of the policy?,"Version 1.2, issued in July 2019 by C. Snow, updated the policy’s format. ",“July 2019 1.2 C. Snow • Format updated”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What was updated in Version 1.3 of the policy?,"Version 1.3, dated August 2020 and authored by M. Nirschl, updated the definitions in section 1.1. ",“August 2020 1.3 M. Nirschl • Definitions updated (section 1.1)”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What changes were included in Version 2.0 of the policy?,"Version 2.0, dated 2023‑04‑06 and authored by A. Lauriau, C. Recknagel, and M. Nirschl, reflects an annual review. It included PHI, aligned the roles of the DPO, HIPAA Security Officer, and HIPAA Privacy Officer, and clarified the responsibilities of the DPO and CSIRT regarding incident assessment and notification. ","“2023-04-06 2.0 A. Lauriau C. Recknagel M. Nirschl • Annual review o PHI included o Roles of DPO, HIPAA Security Officer, HIPAA Privacy Officer aligned o Responsibilities of DPO and CSIRT concerning assessment of incidents and notification clarified”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What changes were included in Version 2.1 of the policy?,"Version 2.1, dated 2024‑08‑08 and authored by A. Borovsky, C. Recknagel, and H. Scully, reflects the annual review and includes updated definitions in section 1.1 and updated notification requirements in the event of a data breach (sections 1.3 and 1.5). ","“2024-08-08 2.1 A. Borovsky C. Recknagel H. Scully • Annual review o Updated definitions (section 1.1) o Updated notification requirements in the event of a data breach (section 1.3, 1.5)”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,Does this policy form part of an employment contract at BCG?,"No. The policy provides information and guidance for BCG staff and is confidential to BCG, but it does not constitute a contract of employment. Employment at BCG is on an at‑will basis, meaning either the employee or the company can end the relationship at any time and for any reason, subject to local law. BCG also reserves the right to change, add to, or delete policy provisions at any time. ","“Disclaimer: This material is prepared to provide information and guidance for BCG staff worldwide. It is confidential to BCG and should not be shared outside the company. BCG reserves the right to change, add to, or delete the provisions of any policy, or all of the materials at any time. These policies and materials do not constitute a contract of employment. All employment with BCG is on an at-will basis. As such, you or the company may terminate the employment relationship at any time and for any reason, subject to the application of local law.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What is meant by “Applicable Data Privacy Laws” in this policy?,"‘Applicable Data Privacy Laws’ refers to the data privacy and protection laws and regulations that apply to BCG. The policy cites GDPR, CSL, PIPL, CCPA, and HIPAA as examples, while noting that the list is not exhaustive. ","“…data privacy and protection laws and regulations applicable to BCG, including, but not limited to, the EU General Data Protection Regulation (“GDPR”), the China Cybersecurity Law (“CSL”), Personal Information Protection Law (“PIPL”), the California Consumer Protection Act (“CCPA”) and the US Health Insurance Portability and Accountability Act (“HIPAA”).”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What immediate reporting timeframe applies to third‑party processors after identifying a potential breach?,"They must notify BCG within twenty‑four (24) hours of identifying a Personal Data Incident that might constitute a Personal Data Breach, consistent with the applicable DPA or other contract or law. ","“Third-party data processors… must notify BCG… within twenty-four (24) hours of identification, in accordance with the terms of the applicable Data Processing Agreement (“DPA”) or any other applicable terms or Applicable Data Privacy Laws.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What specific contact details should a third‑party include when notifying BCG about an incident?,The third‑party should include the name and contact information for a person who can provide additional incident details along with all relevant information about the incident itself. ,“This notification should include all relevant information and the name and contact information for additional incident details.”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What is the difference between a Personal Data Incident and a Personal Data Breach in this policy?,"A Personal Data Incident is a suspected or threatened adverse event involving Personal Data or PHI, signaling potential or actual harm. A Personal Data Breach, by contrast, is a confirmed security breach that results in destruction, loss, alteration, unauthorized disclosure of, or access to Personal Data. In short, incidents may lead to—but are distinct from—confirmed breaches. ","“Personal Data Incident: A suspected adverse event… involving Personal Data and/or PHI… ‘Incident’ implies harm, or the potential for harm.” “Personal Data Breach: A confirmed breach of security leading to the accidental or unlawful destruction, loss, alteration, unauthorized disclosure of, or access to, Personal Data…”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What role does the CIRP play once a Notifiable Breach has been identified?,"The CIRP provides the notification procedures that BCG follows to inform regulators and affected individuals and outlines additional steps, resources, and tools required to respond effectively to Personal Data Breaches and Personal Data Incidents. ","“…BCG will follow the notification procedures outlined in the CIRP to notify the regulatory authority and the affected individual(s)… The CIRP also documents additional steps, resources and tools required to respond to Personal Data Breaches and Personal Data Incidents.”",Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,How quickly must BCG act when notifying regulators or individuals?,"BCG must notify without undue delay and in line with the timeframes required under Applicable Data Privacy Laws. The policy emphasizes prompt response and compliance with legally defined deadlines, rather than a fixed universal number of hours. ",“…without undue delay and in accordance with the timeframes required under Applicable Data Privacy Laws.”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What information is included in notices to regulators under this policy?,"Regulatory notices must include the information captured in the Personal Data Breach Register for the incident—such as the nature of the breach, categories of data affected, numbers of individuals and records, contacts responsible for communication, likely consequences, decision rationale, and mitigation steps—and any missing details will be supplied as they become available. ",“The notice will include information from the relevant sections of the Personal Data Breach Register described in section 1.4.1 above. They will strive to provide all required information at the same time but will provide any missing information as it becomes available.”,Global Personal Data Breach Notification Policy
Global_Personal_Data_Breach_Notification_Policy_gt_v1,Global Personal Data Breach Notification Policy,Rebecca Williams,What language standard must be used when communicating a Notifiable Breach to affected individuals?,"Communications to affected individuals must be written in clear and plain language, describing the nature of the Notifiable Breach and the measures taken to reduce its impact. ",“The notice will describe in clear and plain language the nature of the Notifiable Breach and measures taken to minimize the impact.”,Global Personal Data Breach Notification Policy
