Dataset_id,policy_content_file_name,groundtruth_owner,ground_truth_question,ground_truth_answer,exact_excerpt_from_policy,policy_title
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What is the Information Security Committee (ISC) responsible for?,The ISC is the delegated governance entity for Information Security on behalf of the CEO and Executive Committee. It provides overall management direction and support for the Information Security Program aligned to business requirements and relevant laws and regulations.,“The ISC is the delegated governance/corporate entity responsible on behalf of the CEO and EC for Information Security… [and] provides overall management direction and support for the Information Security Program aligned with BCG’s business requirements and relevant laws and regulations.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What are the core components of BCG’s Information Security Governance Framework?,"The framework comprises the IS Program, the IS Policy Framework, the IS Risk Management Program, the IS Compliance Program, and BCG’s Integrated Management System (IMS) aligned to ISO/IEC 27001:2022.","“The following together form the BCG Information Security Governance Framework: • IS Program • IS Policy Framework • IS Risk Management Program • IS Compliance Program • Integrated Management System (IMS), in accordance with ISO/IEC 27001:2022.”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,Who leads the Information Security organization at BCG?,BCG’s official Information Security organization—the Information Security Risk Management (ISRM) Team—is led by the Chief Information Security Officer (CISO).,"“BCG has an official Information Security organization, referred to as the Information Security Risk Management (ISRM) Team, who is led by the Chief Information Security Officer (CISO).”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What is the composition of the ISC?,"The ISC includes BCG’s Chief Information Officer, Chief Risk Officer, General Counsel, Chief Information Security Officer, at least one Regional Chair or equivalent, the Head of Global Operations, and a representative of BCG’s Audit & Risk Committee, or their delegates.","“The ISC comprises of BCG’s Chief Information Officer, Chief Risk Officer, General Counsel, Chief Information Security Officer, at least one Regional Chair or equivalent, Head of Global Operations, and a representative of BCG’s Audit & Risk Committee, or their delegates.”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,To whom does the CISO report and what is the scope of responsibility?,"The CISO is responsible for all security‑relevant topics at BCG, supported by the Information Security Team and Technology Professionals, and reports directly to the Chief Risk Officer with a dotted line to the Chief Information Officer.",“The CISO is responsible for all security relevant topics in BCG… and reports directly to the CRO and with a dotted line to the CIO.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What qualifications are expected of BCG’s technology security professionals?,"Security professionals are required to hold certifications such as CISM, CISSP, CISA, CEH, and other credentials attesting to competence in the information security field.","“The security professionals are required to hold certifications like the Certified Information Security Manager (CISM), Certified Information Systems Security Professional (CISSP), Certified Information Systems Auditor (CISA), Certified Ethical Hacker (CEH), etc.”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,Which teams are responsible for the technical aspects of the Program across endpoints and infrastructure?,Workforce Products & Services owns the technical aspects related to endpoint platforms; Secure Infrastructure Engineering covers infrastructure components except business applications; and the Business Systems Group (under Functional Products & Services) covers business applications.,“Workforce Products & Services… endpoint platforms… Secure Infrastructure Engineering… all infrastructure components except business applications… Functional Products & Services • Business Systems Group… related to all business applications…”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,Who is responsible for physical security of BCG facilities?,The Global Safety and Security Team is responsible for the physical security of BCG facilities.,“Global Safety and Security Team is responsible for the physical security of BCG facilities.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,Which team manages third‑party vendor risk at BCG?,"Global Procurement manages third‑party vendor risk in partnership with business owners and other key functional areas, including Human Resources, Finance, Legal, Global Real Estate, and Client Case Teams.",“Global Procurement • This team is responsible for 3rd party vendor risk management in partnership with the responsible business owner and other key functional areas…”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,Which external frameworks does BCG align its information security policies and standards to?,"BCG’s policies, standards, and procedures are risk‑sensitized and aligned to ISO/IEC 27001 and 27002, the Information Security Forum’s Standard of Good Practice (ISF SOGP), and NIST standards.","“BCG's Information Security Policies, Standards and Procedures are risk-sensitized and follow the most common Security Frameworks such as… ISO/IEC 27001, ISO/IEC 27002… ISF SOGP and National Institute of Standards and Technology (NIST).”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,How often are BCG’s information security policies reviewed and under what circumstances are they updated?,"The ISRM team conducts annual reviews to keep policies up‑to‑date with current laws, regulatory requirements, risks, threats, and roles. Revisions are made whenever significant changes to the security landscape necessitate updates.",“The ISRM team conducts annual reviews of Information Security Policies… Revisions… will be made whenever there is a significant change to the security landscape that requires an update.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What process governs incident reporting and notifications to clients or authorities?,The ISRM Team establishes processes defining when and by whom authorities will be contacted and how security incidents will be reported in a timely manner; client Chief Compliance Officers determine the appropriate notification processes for individual clients per contracts or accepted client processes.,"“The ISRM Team will establish a process that specifies when and by whom authorities will be contacted, and how identified information security incidents will be reported in a timely manner. Client CCOs will be responsible for determining the appropriate notification processes for individual clients…”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What expectations are set for managing external party and vendor access to BCG data and processing facilities?,"Before granting access, the ISRM Team assesses risks to BCG’s information and processing facilities and requires external parties and vendors to implement appropriate controls. Processes with Global Procurement and Legal ensure agreements cover relevant security requirements.",“…the Information Security Team will assess the risks… and require external parties and vendors to implement appropriate controls before granting access… ensure agreements with third parties… cover relevant security requirements.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,On what standards is BCG’s risk management framework based?,All information security decisions are made using a risk management framework based on ISO/IEC 27001:2013 as documented in BCG’s Global Information Security Risk Management Framework.,"“All Information Security decisions are based on a sound Risk Management Framework based on ISO/IEC 27001:2013, documented in BCG’s Global Information Security Risk Management Framework.”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,How is information security risk governance integrated with business risk management at BCG?,Information security risk governance is founded on risk‑based decisions where information risk management is a consistent and integrated part of business risk management.,“Governance of Information Security Risk will be founded on risk-based decisions where information risk management is a consistent and integrated part of business risk management.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,How are acceptable levels of information security defined at BCG?,"Acceptable levels are defined based on the loss of confidentiality, integrity, and availability in accordance with BCG’s risk appetite and include considerations such as loss of competitive advantage, compliance and liability risks, operational disruptions, reputational harm, and financial losses.","“Acceptable levels of information security must be defined based upon loss of Confidentiality, Integrity, and Availability (CIA) of data, in accordance with BCG´s Risk appetite, and will include the loss of competitive advantage, compliance and liability risks, operational disruptions, reputational harm, and financial losses.”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What role does the Audit & Assurance Team play in information security compliance?,"As part of risk management efforts, the Audit & Assurance Team ensures the strategy and program are business‑aligned, cost‑effective, and implemented effectively, and it enforces BCG’s information security policies and standards through the compliance framework while evaluating IT’s adherence to policy and legal or regulatory requirements.","“As part of Information Security Risk Management efforts, the Audit & Assurance Team will ensure that strategy and program are business aligned, cost effective and implemented effectively… The team will evaluate IT's adherence to BCG´s policies, technical standards, or legal/regulatory requirements.”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What is BCG’s Integrated Management System (IMS) and which standards is it aligned to?,"The IMS is the foundational layer of BCG’s information security governance, owned and operated by the ISRM Team, and is aligned with ISO/IEC 27001:2022 and ISO 42001:2023. It is reviewed and updated regularly to reflect changes in regulation, threats, and business operations and supports external certifications, client trust, and internal accountability.","“ISRM maintains a formal Integrated Management System (IMS) aligned with ISO/IEC 27001:2022 and ISO 42001:2023… The IMS serves as the foundational layer of BCG’s information security governance, and supports external certifications, client trust, and internal accountability.”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What does the IMS include?,"The IMS includes documented policies and procedures, defined scope and boundaries, a Statement of Applicability, risk assessment and treatment methodology, internal audit and management review mechanisms, and continuous improvement processes.",“The IMS includes: • Documented policies and procedures • Defined scope and boundaries • Statement of Applicability (SoA) • Risk assessment and treatment methodology • Internal audit and management review mechanisms • Continuous improvement processes.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,How many Cybersecurity Control Families does BCG maintain and what are they used for?,"BCG maintains 15 Cybersecurity Control Families. They translate strategic risk management principles into actionable and auditable control domains mapped to international standards and designed to drive consistent, enterprise‑wide enforcement of policy intent across functional, technical, and organizational layers.","“BCG has 15 Cybersecurity Control Families… each mapped to international standards… designed to drive consistent, enterprise-wide enforcement of policy intent across all functional, technical, and organizational layers.”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What is the purpose of the security document lifecycle and how are documents tiered?,"The lifecycle defines how policies, guidelines, standards, processes, and procedures are authored, reviewed, approved, maintained, and retired to ensure traceability, audit readiness, and alignment with changing requirements and risks. Authority extends from Policy (official position and risk appetite), to Guidelines (clarifications and best practices), Standards (mandatory requirements), Processes (structured methods and roles), and Procedures (step‑by‑step instructions).",“BCG’s Information Security documentation is governed by a structured lifecycle… The authority of the Information Security policy extends into progressively detailed levels… Policy… Guidelines… Standards… Processes… Procedures…”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,How does BCG measure the maturity of its security documentation and control implementation?,BCG uses an Evidence Maturity Level model from ML1 to ML5. ML1 is executive‑authorized policy; ML2 is documented and implemented process/procedures; ML3 is consistent implementation with standardized reporting; ML4 is tested/validated via internal or independent assessments; and ML5 is metrics‑driven with measurements and reporting.,“Evidence Maturity Level (ML)… ML 1: Policy/ Guideline/ Standard… ML 2: Process/ Procedure… ML 3: Implemented… ML 4: Tested/ Validated… ML 5: Metrics & Measurements…”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What are the four cyber risk levels in the ISRM Operating Model and what do they represent?,"The four risk levels are Govern, Manage, Protect, and Operate. Govern establishes enterprise‑wide governance and accountability; Manage ensures controls are properly designed, validated, and compliant; Protect embeds secure design and technical defenses; and Operate delivers operational resilience through continuous threat management and incident response.","“The ISRM Operating Model is strategically structured around the four cyber risk levels: Govern, Manage, Protect, and Operate… Govern:… Manage:… Protect:… Operate:…”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,Which functional teams deliver integrated cybersecurity capabilities across BCG and what are their core scopes?,"Seven teams deliver capabilities: Security Program Operations; Cyber Enterprise Risk Management (cERM); Security Governance & Risk Compliance (SGRC); Security Audit Verification & Enablement (SAVE); Security Architecture (SecARCH); Security Operations (SecOPS); and Cybersecurity Incident Resilience (CsIR). Their scopes range from program planning, risk appetite and policy enforcement, audit readiness and testing, secure architecture, real‑time threat monitoring, to incident coordination and resilience.",“The teams are structured… into 7 teams… Security Program Operations… cERM… SGRC… SAVE… SecARCH… SecOPS… CsIR… with a brief description of each team's core scope.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,How are exceptions to this policy requested?,Exception requests must be submitted for approval to the ISRM Exceptions mailbox at ISRM-Exceptions@bcg.com.,“Requests for exceptions to this Policy must be submitted for approval to: ISRM-Exceptions@bcg.com.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,How is the policy enforced and what are the consequences for violations?,"The ISRM Team actively enforces and periodically audits the policy. Staff who violate the policy may face disciplinary action up to and including termination of employment. Where technical controls are not feasible, staff must operate in accordance with BCG’s published data privacy and security policies, guidelines, and best practices.","“BCG Information Security Risk Management Team (BCG ISRM Team) will actively enforce and periodically audit this policy… Staff who violate this policy may be subject to disciplinary action up to, and including, termination of employment… staff will be responsible for operating in accordance with data privacy and security policies, guidelines, and best practices published by BCG.”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,Where can I find related internal and external resources referenced by this policy?,"Internal resources include the Global Data Classification Policy, Global Data Protection Policy, IMS Documentation, the Global Information Security Risk Management Framework, and the ISRM Policy Framework. External references include ISO standards (e.g., ISO/DIS 22301:2019) and ISF Standard of Good Practice for Information Security 2020.",“BCG internal documentation: • Global Data Classification Policy • Global Data Protection Policy • Integrated Management System (IMS) Documentation • Global Information Security Risk Management Framework • ISRM Policy Framework. External documentation: • ISO/ DIS 22301:2019… • Information Security Forum - Standard of Good Practice for Information Security 2020 (ISF SOGP).”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,"What is the current version, effective date, approver, and confidentiality level of the policy?","The policy is Version 4.5. It was approved by the CISO, Katie Clare, is effective 2023‑07‑18, and is classified as Internal.",“Version 4.5… Approver’s Name Katie Clare… Approver’s Title CISO… Effective Date 2023-07-18… Confidentiality Level Internal.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,Where is the official policy located and who can I contact for interpretation or change requests?,The policy is located in Knowledge Navigator. The BCG ISRM SGRC Team is the contact for interpretation and for change requests.,“Policy location Knowledge Navigator (Link) … Contact for Interpretation BCG - ISRM SGRC Team … Contact for change requests BCG - ISRM SGRC Team.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,"What changes were introduced across the recent versions, especially Version 4.5?","Version 4.0 added a threat‑informed approach and new sections on Risk Management and Compliance. Version 4.1 added ISMS to 2.1.5 and shows CISO approval. Version 4.2 updated the CISO to Katie Clare. Version 4.5 updated Section 2.7 with a new cybersecurity controls baseline, clarified the IMS and ISRM Operating Model, and added Security Control Families Appendices.",“Version Management… 4.0… Added ‘using a threat-informed approach…’ Added section 2.5… 2.6… reference to ISF… 4.1… ISMS added to 2.1.5… Approved by CISO… 4.2… Added Katie Clare as the new CISO… 4.5… Updated Section 2.7 to new cybersecurity controls baseline… clarity of Integrated Management System (ISRM) and updates to ISRM Operating Model… Added Security Control Families Appendices.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What is the purpose of CSF‑01.CSRM (Cybersecurity Risk Management)?,"Its purpose is to integrate cyber risk into risk governance, technology oversight, budgeting, and operational decision‑making so stakeholders can assess and manage cyber risks in line with risk appetite and maintain a transparent, balanced risk posture.","“Cybersecurity Risk Management integrates cyber risk considerations into risk governance… budgeting, and operational decision-making… The objective is to maintain a transparent and balanced risk posture…”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,"Under CSF‑01.CSRM, what structured processes must be implemented to manage risk?","BCG must perform structured risk assessments to identify and evaluate risks, operate a risk treatment process using leadership‑approved thresholds, track and monitor identified risks and controls, and report and escalate risks to senior leadership via a risk oversight committee and periodic reviews.",“Implement a structured and repeatable risk assessment process… Define and operate a risk treatment process… Track and monitor identified risks… Provide timely risk reporting and escalation… Form and operate a cybersecurity risk oversight committee… Establish and maintain periodic program reviews…”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,Which sub‑families make up CSF‑01.CSRM?,"The sub‑families are Security Risk Management (SRM), Risk Assessment (RA), Risk Treatment (RT), Risk Monitoring (RM), and Risk Communication (RC).",“Policy Sub-families (CSF-01.CRM)… • Security Risk Management… • Risk Assessment… • Risk Treatment… • Risk Monitoring… • Risk Communication…”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What is the aim of CSF‑02.DBCM (Digital Business Continuity Management)?,"It ensures critical business operations remain available and recoverable during disruptions, including cyberattacks, disasters, and third‑party failures, by aligning continuity planning to modern digital dependencies and coordinating with disaster recovery.",“Digital Business Continuity Management ensures that critical business operations remain available and recoverable in the face of disruptions… It accounts for modern digital dependencies… and coordination with disaster recovery operations.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,How frequently must Business Impact Assessments (BIAs) be conducted under CSF‑02.DBCM?,"BIAs must be conducted at least annually or upon major system, application, or process changes to identify digital dependencies and quantify maximum tolerable downtime and recovery objectives.","“Conduct Business Impact Assessments (BIA) at least annually—or upon major system, application, or process changes…”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What are the core CSF‑02.DBCM sub‑families?,"They are Digital Business Continuity Governance (BCP), Business Impact Analysis (BIA), Business Continuity Strategy (BCS), and Business Continuity Testing (TTX).",“Policy Sub-Families (CSF-02.DBCM)… • …BCP… • …BIA… • …BCS… • …TTX.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What does CSF‑03.CCM (Cybersecurity Compliance Management) ensure?,"It ensures security practices align with laws, regulations, and contractual obligations by establishing structures for policy enforcement, exception handling, audit readiness, and continuous compliance monitoring.","“Cybersecurity Compliance Management ensures the alignment of security practices with applicable laws, regulations, and contractual obligations. It establishes formal structures for policy enforcement, exception handling, and audit readiness…”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What centralized capability is required under CSF‑03.CCM to map controls to obligations?,"BCG must implement a centralized controls framework and GRC tooling to map all security policies and controls to relevant regulations, control owners, and compliance domains.","“Implement a centralized controls framework and GRC tooling to map all security policies and controls to relevant regulations, control owners, and compliance domains.”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,Name one policy lifecycle requirement under CSF‑03.CCM.,"BCG must maintain a structured policy lifecycle process for developing, reviewing, approving, publishing, and retiring information security policies, standards, and guidelines.","“Maintain a structured policy lifecycle process for developing, reviewing, approving, publishing, and retiring information security policies, standards, and guidelines.”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What is the focus of CSF‑04.CAT (Cybersecurity Awareness & Training)?,"It equips BCG’s workforce to recognize and respond to security threats by delivering mandatory onboarding and annual training, role‑based training, and phishing simulations, and by operating a global awareness program.","“Cybersecurity Awareness & Training ensures that BCG’s workforce is equipped to recognize and respond to security threats… Deliver mandatory cybersecurity and privacy training… Provide tailored, role-based training… Conduct phishing simulations…”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,How does CSF‑04.CAT measure and improve training effectiveness?,"The program tracks completion, performance, and phishing metrics and uses dashboards to report insights. It also incorporates behavioral analytics and feedback mechanisms to refine training impact and promote a strong security culture.","“Track training completion, performance, and phishing metrics… report insights through dashboards… Incorporate behavioral analytics and feedback mechanisms… Promote a strong security culture…”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What sub‑families exist under CSF‑04.CAT?,"User Security Training (UAT), Phishing Simulation (PS), Security Awareness Communications (SCD), and Insider Threat Awareness (ITA).",“Policy Sub-families… • User Security Training (CSF-04.CAT.UAT)… • Phishing Simulation (CSF-04.CAT.PS)… • Security Awareness Communications (CSF-04.CAT.SCD)… • Insider Threat Awareness (CSF-04.CAT.ITA).”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What does CSF‑05.TPRM (Third‑Party Risk Management) require before onboarding a vendor?,"It requires structured security due diligence assessments that evaluate the vendor’s security posture, certifications, controls, service models, and data access risks, with appropriate contractual controls.",“Conduct structured third-party security due diligence assessments prior to onboarding… Incorporate information security… control requirements into third-party contracts and legal agreements.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,How must BCG monitor third‑party risk on an ongoing basis under CSF‑05.TPRM?,"BCG must monitor supplier risk posture via tools and dashboards, perform periodic assessments or audits for high‑risk and critical vendors, and track findings and remediation progress.","“Monitor third-party risk posture on an ongoing basis, using tools and dashboards to track assessment status, findings, and remediation progress… Perform periodic supplier assessments and audits for high-risk and critical vendors…”",Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What are CSF‑05.TPRM’s sub‑families?,"Third‑Party Risk Management Governance (TPRG), Third‑Party Security Due Diligence (TPDD), Contract Security (CS), Vendor Security Continuous Monitoring (VM), and Supplier Compliance Risk Assessment (SCRA).",“Policy Sub-families (CSF-05.TPRM)… • …TPRG • …TPDD • …CS • …VM • …SCRA.”,Global Information Security Policy (Version 4.5)
Information_Security_Policy_Global_2025_gt_v1,Global Information Security Policy-v.4.5.pdf,Rebecca Williams,What is the purpose of CSF‑06.CAA (Cyber Audit & Assurance)?,"It provides independent evaluation of cybersecurity controls and processes to verify effectiveness, enable timely remediation, validate alignment with standards, and drive continuous improvement through risk‑based audits and assessments.","“Cyber Audit & Assurance provides independent evaluation of cybersecurity controls, processes, and outcomes to verify their effectiveness… and validates alignment with industry standards.”",Global Information Security Policy (Version 4.5)
