Dataset_id,policy_content_file_name,groundtruth_owner,ground_truth_question,ground_truth_answer,exact_excerpt_from_policy,policy_title
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What assumption and disclosure expectations accompany co‑branding options?,"The policy assumes that content is not intended for investment or transaction contexts or to influence third parties’ specific decisions. It also notes that if BCG has been commissioned by the partner, that fact should be disclosed through a disclaimer.","Assumption: Content is not intended to be used in any investment or transaction context or to influence third parties to make specific decisions.  Note: If BCG commissioned by Partner, that should be made public through a disclaimer Source: BCG Legal Team",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What co‑publishing situations are in scope under the policy?,"In‑scope situations include reports in public forums based on cooperative arrangements with a third party. Examples include a BCG report with inputs from a client or third party (whether co‑branded or not), a client or third‑party report featuring BCG research and analysis (whether co‑branded or not), jointly produced and co‑branded reports, and a BCG report commissioned by a client or third party.","In scope for Co-Branding Policy  
Reports published in public forums based on a cooperative arrangement with a third party. Examples of positioning: BCG report with inputs from client / 3rd party whether co-branded or not Client / 3rd party report with BCG research and analysis whether co-branded or not Reports jointly produced and co-branded BCG report commissioned by client / 3rd party",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What types of content are not covered by the co‑publishing policy?,"Out‑of‑scope items include BCG‑only reports with no external partner association, client deliverables that are not public, partner‑branded reports where BCG is not disclosed as a contributing party, and Client Impact Stories.","BCG-only reports with no external partner association Client deliverables that are not made public Partner-branded reports where BCG is not disclosed as contributing party Client Impact Stories 
NOT in scope",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What are the partner and topic risk principles the policy requires teams to apply?,"Teams must screen external partners for legal, financial, geopolitical, or negative publicity risks and ensure the association does not expose BCG to brand or reputational damage anywhere globally. They must also consider topic risks, including controversies or alignment with high‑vigilance areas or no‑fly zones.","Key features of the Policy 
Partner & Topic Risk (apply with global lens): External Partners must be screened to identify any risks (legal, financial, geopolitical or negative publicity) Association must not expose BCG to brand / reputational damage  anywhere globally  Be mindful of  topic risks  - if the topic is controversial or related to a high vigilance area or no-fly zone",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What content and purpose standards must a co‑branded report meet?,"A co‑branded report must be objective, fact‑based, and neutral, and should reflect material BCG would have written and published independently. It must not be designed to influence a decision, transaction, or investment, must not be influenced by the external partner’s perspective or requirements, and must not create conflicts with BCG clients or imply that BCG is taking sides in geopolitical or political debates or contradicting established client positions.","Content & Purpose of Co-Branded Report:  Must be  objective, fact-based, and neutral . Material that BCG would have written and published independently Must not be designed to influence a decision,  transaction or investment Must  not be  influenced  by External Partner's perspective or requirements Must  not create conflict  with BCG clients or give the appearance that BCG is taking a view that is against the interests of BCG clients – like taking a side in geo-political conflict, taking a position in heated political debates, advocating an outcome or conclusion contradictory with positions we have taken with other BCG clients",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,How does the policy require teams to protect BCG’s rights before content is created?,All co‑publishing projects must have a written agreement in place before content creation. This agreement is developed with BCG Legal.,"Protect BCG rights: All co-publishing projects require a  written agreement , developed with BCG Legal, before content is created",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,"What marketing, communications, and branding guardrails apply to co‑branded content?","Teams should avoid creating the impression that external partners are using BCG’s marketing platforms for their own marketing; any logos should be placed to prevent a perception of a deeper relationship than joint research. BCG must retain the right to publish the report on BCG.com and amplify it across BCG channels, and a disclaimer is required when content is used on platforms other than BCG.com. The final content must explicitly describe the nature of the collaboration, with examples such as “This content was commissioned by X” or “This content was developed in collaboration with X.”","Marketing, Communications & Branding:  Avoid appearance that External Partners are using our  marketing platforms  for their own marketing purposes Any branding, such as logos, must be placed so as to avoid a misperception of deeper connection than just joint-research partners BCG must have the right to choose to publish the report on  BCG .com and amplify across its own channels and social media platforms A disclaimer must be included if the content is to be used on a platform other than BCG.com The final content must include an explicit statement describing the nature of the collaboration (Example: “This content was commissioned by X” or “This content was developed in collaboration with X.”)",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What pre‑assessment steps should the MDP complete before a co‑publishing proposal proceeds?,"The MDP should request PartnershipClear screening—or ClientClear if it is a client project—by emailing Alliance@BCG.com, review the screening results for risks, complete the risk questionnaire, and assess whether the project aligns with the policy.","MDP pre-assessment               
MDP  should: Request  PartnershipClear   screening  (by emailing  Alliance@BCG.com ) or  ClientClear  screening if it is a client project and review results for any identified risks; and Complete  risk questionnaire   and assess whether the project is consistent with the policy",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,Whose approvals are required and who coordinates them?,"Approvals are managed by Global PA Marketing concurrently and behind the scenes. PAL/RPAL confirm the report is objective and neutral, avoids conflicts or reputational damage, and that the external partner is brand‑accretive for BCG. Editorial and External Relations—specifically the Global Head of Content (Paul Michelman) or Deputy Editorial Director (Amy Halliday)—review editorial and operational risks, and BCG External Communications (Eric Gregoire) reviews from a public relations perspective. Projects are escalated to the Risk & Compliance Node for System Commercial Advisory discussions if advised by PAL/CCO, if the topic is high‑vigilance, or if screening raises flags.","Approvals  managed by  Global PA Marketing* ( concurrently and behind the scenes)     
PAL/ RPAL   (depending on geographic scope of report) to confirm (a) report is objective & neutral (b) does not cause conflicts or reputational damage, and (c) External Partner is brand accretive for BCG CCO  of any potentially affected client Editorial /External Relations:   Global head of content ( Paul Michelman ) or deputy editorial director ( Amy Halliday ) to review editorial and operational risk factors BCG External  Communications  ( Eric Gregoire ) to review through a public relations lens Escalate to  Risk & Compliance Node   (refer appendix for full list)  for System Commercial Advisory discussion  if : Advised by PAL/CCO or  Topic is HVA  (see questionnaire)  or   Screening raises flags  (see questionnaire)   ",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What should the MDP do to prepare for publication once approvals are secured?,"The MDP should work with BCG Legal (Alyssa Rosenbaum and Courtney Fears) to ensure a written, signed agreement specific to co‑publications is in place prior to publication. They should work with the PA Marketing lead on a detailed publication and amplification plan, aligning with local or regional marketing as needed, and conduct a final review to ensure the content meets BCG standards and aligns with the agreement.","MDP   should:   Work with  BCG’s Legal Team  ( Alyssa Rosenbaum, Courtney Fears ) to ensure a written and signed agreement   specific to co-publications is in place prior to publication Work with the  PA Marketing lead  on the report’s publication and amplification plan. The plan should be detailed in the   agreement. In case  MDP’s  primary point of contact is local/regional marketing lead, the publication and amplification plan must be aligned with respective PA Marketing lead Prior to publication, review to ensure  content meets BCG standards and aligns with the agreement   * If report is local, Local marketer should run the process and align with relevant PA marketers for awareness.",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What are the core expectations for Marketing & Communications (M&C) Leads under this policy?,"M&C Leads are expected to streamline the process for MDPs, serve as a single point of contact, manage approvals concurrently, and drive consensus behind the scenes. They should proactively look out for M&C risks as well as other client and topic risks—including reputational, brand, geopolitical, and regulatory concerns—apply a global lens, consider alternatives to co‑branding where appropriate, and seek support from Editorial and Legal as needed.","What does this mean for the Marketing & Communications Team?  
Our asks of M&C Leads 
Help streamline the process for MDPs Be a single point of contact for MDPs Manage approvals concurrently  Drive consensus behind the scenes Look out for  M&C  Risks but also other client and topic risks   Reputational / brand  Geopolitical   Regulatory Apply a global lens Consider alternatives to co-branding if appropriate  Do we really want both names on the report? Be patient, test and learn, ask for help   Utilize the Editorial and Legal teams",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,Why is proactive evaluation of the partner (the “WHO”) and topic (the “WHAT”) essential in co‑publications?,"Proactive evaluation protects BCG by systematically identifying risks from partner relationships and chosen topics. Screenings help promote compliance, protect the firm and staff, enable risk‑based decisions, negotiate appropriate terms, and implement mitigating measures or controls in line with legal and regulatory obligations.","You protect BCG by proactively evaluating risks arising out of the WHO (who is the partner) and the WHAT (what is the topic) in co-publications 
Why? 
Systematically understanding  risks associated with client or 3rd party relationships  is important to  identifying necessary mitigations Screenings enable us to Promote compliance Protect firm and staff Make  risk-based decisions Negotiate  appropriate terms Implement  mitigating  measures / controls Ensuring  compliance with legal and regulatory requirements",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What categories of risk does the policy emphasize managing?,"The policy highlights brand and reputational risks, legal and regulatory risks, bribery and corruption risks, topic risks, and exposure to negative press as key areas to manage within co‑publications.","Brand / Reputational Risks 
Legal / Regulatory Risks 
Bribery & Corruption Risks 
Negative press 
Risks  BCG  is trying to address: 
Topic Risks",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What geopolitical dynamics should teams factor into co‑publishing risk assessments?,"Teams should consider rising geopolitical tensions beyond the U.S.–China and Russia–Ukraine contexts, including issues around military support, national and data security, deep technologies such as AI, biotech and 5G, and platform and e‑commerce considerations. The guidance also cites government bans (e.g., TikTok and Huawei), supply‑chain dependencies in semiconductors and critical minerals, increased sanctions and export controls, and an uncertain regulatory environment.","Important to consider impact of reputational and legal risks arising out of escalating  geopolitical  tensions 
Extending from just U.S.–China, Russia-Ukraine, to other geographies across Asia & Europe Tensions over  Military support  (dual-use tech) National security and data security concerns Particularly on  deep technology  (like AI, bio-tech, 5G), social media platforms, e-commerce Government bans , example, TikTok, Huawei Economic concerns  and supply chain dependencies on competing markets in  semiconductors, technology, telecom, critical minerals  etc.  Increased sanctions & export controls Uncertain regulatory environment",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What are the four steps in the Marketing & Comms Team Process Guide for co‑branded requests?,"The steps are: (1) Review with MDP, (2) Seek PAL approval, (3) Loop in the Content Team, Global External Comms, and Legal, and (4) Coordinate execution of the report.","Marketing & Comms Team Process Guide   Steps to take when co-branded requests arise 
1. Review with   MDP 
2. Seek PAL Approval 
3 . Loop in  Content Team /Global External  Comms  & Legal 
4. Coordinate execution of Report",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,"During Step 1 of the process, what checks should be completed with the MDP?","Confirm whether partner or client screening was completed; if not, request it via Alliance@BCG.com. If screening was completed within the past year, a re‑screen is not required. Confirm that the Risk Questionnaire has been completed and that the results are green or amber.","1. Review with   MDP  
Ask  MDP  if they did the screening.  If not, email  Alliance@BCG.com  to request it.  If screening has been completed within the past year, no need to re-screen.  Ask  MDP  if they    completed the  Risk Questionnaire  (see slide 12).    Confirm the results were all green or amber.",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,"During Step 2, how do we seek approval and whom should we inform?","Email the PAL for approval—contact the RPAL if the topic is regional and the Global PAL if it is global. Email any CCOs whose clients could be affected by the report, and loop in the Risk Node who can escalate to SCA if the questionnaire is amber or red or if the PAL requests escalation.","2. Seek PAL Approval 
Email PAL to request their approval of the report (RPAL if the topic is limited to the region.   Global PAL if the report is of a global nature.  See Slide 14 Email any CCO's whose clients could be impacted by the report.   Sample email here Loop in Risk Node  (see slide 22) who can escalate to SCA if the questionnaire is amber/red or if PAL requests it",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What should be included in the single email to the co‑publishing distribution list during Step 3?,"Send one email to co‑publishingLT@bcg.com that explains the context and requests review for editorial, operational, public relations, and legal risk factors. Include the distribution list: Content Team (Paul Michelman, Amy Halliday), Media/Comms (Brian Bannister, Eric Gregoire), Legal (Alyssa Rosenbaum, Courtney Fears), and PA Marketing (Katie Sasser, Belinda Gallaugher).","3 . Loop in  Content Team /Global External  Comms  & Legal 
Send one email to:   co-publishingLT@bcg.com   which includes: Content  Team: Paul  Michelman , Amy Halliday Media/Comms: Brian Bannister, Eric Gregoire Legal: Alyssa Rosenbaum,  Courtney Fears  PA Marketing: Katie Sasser, Belinda  Gallaugher Email should explain the context and request review for editorial, operational, public relations and legal risk factors",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What follow‑up is required of Legal and Marketing during Step 4?,Notify the Legal team when all approvals are complete so they can prepare the written agreement. Marketing should work with the MDP on the amplification plan for the report.,"4. Coordinate execution of Report  
Notify Legal Team when all approvals are complete.  Legal will prepare written agreement.   Work with  MDP  on amplification plan for report.   *  If report is local, Local marketer should run the process and align with relevant PA marketers for awareness.  
MDP  should share completed Risk Questionnaire with  M&C ",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What questions should be asked to confirm the report is objective and appropriate for publication?,"Teams should ask whether the report is fact‑based, neutral, and the kind of material BCG would publish independently; whether it relies solely on data from the external partner; whether it is designed to convince a specific audience to act in a way that benefits another party; and whether it is intended for use in a transaction, investment, or similar context.","Questions to ensure report is objective  Is the report fact-based, neutral, and material that BCG would have written and published independently? (e.g. does it rely solely on data from the External Partner?) Is the report designed to convince a select group to take or refrain from taking a specific action that would benefit another party? Is the report for use in a transaction, investment, or similar context?",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What questions help assess partner and topic risk before proceeding?,"Consider whether the report is co‑authored or co‑published with a public‑sector entity; whether ClientClear or PartnershipClear screening returned yellow or red flags; whether the association could adversely affect BCG’s reputation globally; whether the co‑publisher is brand‑accretive on the topic; and whether the report concerns sensitive areas such as military or intelligence strategy, dual‑use technologies, security and surveillance, mining, oil and gas, or any other no‑fly or high‑vigilance areas including country guardrails. Also ask whether the report could create conflicts with BCG clients.","Questions to assess Partner and Topic Risk  Is the report co-authored or co-published with Public Sector entity (incl State Owned Entities)?  Did the  ClientClear  /  PartnershipClear  screening process return any yellow / red flags?  Can association with the co-author adversely affect BCG's reputation  (consider global impact)  ?  Is the co-publisher brand-accretive on the topic?  Does the report concern any of the following?  Military or Intelligence Strategy, military forces and weapons deployment? Geopolitically sensitive entities or competitive topics: semiconductors / chips, green energy, data, quantum computing, dual-use technology, security & surveillance, mining, oil & gas etc.? Any other No-Fly Zone or High-Vigilance Area? (incl  Country Guardrails ) Could the report create conflict with BCG clients?",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What do PALs consider when approving co‑branded reports and what standards should the report meet?,"PALs assess whether the report will deliver meaningful value for BCG without causing conflicts with existing clients or partners or creating reputational or brand damage by affiliation. They also ensure the report is objective, fact‑based, and neutral, is material BCG would have written independently, and is neither influenced by a client’s requirements, likely to create conflicts with other clients, nor likely to expose BCG to reputational damage from the public association or geopolitical reasons.","Considerations as  PALs  approve co-branded reports / papers 
Will  the report  drive meaningful value for BCG and will   it cause  conflicts with existing clients or partners or reputational / brand damage  by affiliation? And  The report should be Objective, fact-based and neutral Material that BCG would have written and published independently The report should NOT be: Influenced by the client’s perspective or requirements;   Likely to create conflict with BCG’s other clients; or   Likely to expose BCG to brand or reputational damage as a result of the public association with the client, or  for geo-political reasons.",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,How did BCG address risks in the fashion supply chain report co‑authored with a fashion retailer?,"The media had criticized the retailer’s corporate and sustainability, labor, and copyright practices, and the first draft read like an endorsement. After review, BCG proceeded because no flags beyond media criticism were found, and the report was revised to be neutral before continuing after Content Review.","BCG Fashion Supply Chain report in collaboration with a fashion retailer   Risks: Media criticism  of retailer’s C&S, labor, copyright practices. First draft read like an endorsement of the retailer Decision: proceed – did not find flags beyond media criticism. Report revised to be neutral 
Continued  after Content Review",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,What was the policy assessment outcome for a renewables client report intended to advocate for policy?,"The report focused on supply‑chain dependency and, while BCG does not use its name to influence policy, the report itself was purely factual. Given potential conflict risks with other stakeholders, the item remained in process due to its content considerations.","BCG report requested by a renewables client  on supply chain dependency, with ultimate goal to be used to advocate for policy Risks:  We don’t use our name for influencing policy, but this report is purely factual.  Conflict Risks with other stakeholders  
In process  due to report content",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,Why was a joint report with a social media platform in Southeast Asia stopped?,"The joint report posed a negative brand association due to geopolitical sensitivity in that context, and the decision was to stop the project.",Joint report with a social media platform in South East Asia on video format opportunity Risk: Negative brand association (geopolitical sensitivity)  Decision: STOP,May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,How was a white paper with an AI player on generative AI and LLMs repositioned to mitigate risk?,"Because of reputational risk, uncertain regulation, and the nature of the arrangement—direct payment to write a BCG‑branded paper on a topic beneficial to the partner—BCG proceeded without accepting payment and repositioned the piece as an independent BCG research report following discussions with the partner.","White paper in collaboration with an AI player on “generative AI and LLM” Risks: Reputation risk given partner’s public profile, uncertain regulatory env and nature of arrangement ( direct payment to write a BCG-branded paper on a topic beneficial to  partner) Decision: proceed without taking payment. Position as “ independent BCG research report following discussion with  partner”",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,Where can teams find the co‑publishing policy and does the policy apply to pieces already in process?,"The policy can be accessed via the link referenced in the training materials. Yes—the new policy applies to pieces already underway; the co‑publishing team will assess each to ensure efficient publication, and teams should email co‑publishingLT@bcg.com with a project description, intended publication channel, and a draft.","Co-Publishing Policy FAQs (I/III) 
Where can I find the co-publishing policy? Link to Policy  When and how will MDPs be educated on the policy & process? ... 
Does the new policy apply to pieces already in process?  Yes, but we will assess each one to ensure efficient publication. Please contact  co-publishingLT@bcg.com  with a description of the project, the planned publication channel ( BCG.com  or external partner's site), and a draft.",May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,When does the policy take effect and how is education for MDPs being handled?,"The policy is in effect immediately. Education for MDPs and stakeholders includes communications at OC/SL/PAL meetings, notes to OAs and R&C nodes by end of May or early June 2023, a mid‑May 2023 communication to worldwide MDPs, and post‑EC June 2023 BST leadership drop‑in sessions for questions at regional or office level.",When and how will MDPs be educated on the policy & process? This policy has been communicated during the most recent OC/SL/PAL meeting to be followed up by –  End of May or early June 2023: Note from Ulrike to OA's and R&C nodes Mid-May 2023: Communication to WW MDPs June 2023 (post-EC): BST leadership will have drop-in sessions for questions at a regional/office level When will the policy go into place?  The policy is in effect immediately.,May 2023 — Training Materials: Co-Publishing with External Partners Policy
publishing_policy_global_2023_gt_v1,Co-publishing_with_External_Partners_Policy.pdf,Mridushmita Bose,Do content pieces with WEF or B20 have blanket clearances under this policy?,"Individual content pieces developed in collaboration with WEF or B20 do not require separate legal agreements. However, topics and supporting pieces such as blog posts should still be reviewed for risk by the co‑publishing team at co‑publishingLT@bcg.com.","Are there any blanket clearances, i.e., for content developed with WEF and B20? Individual content pieces developed in collaboration with WEF and B20 don’t require separate legal agreements, but the topics to be covered, and supporting pieces such as blog posts, should be reviewed for risk by the co-publishing team:  co-publishingLT@bcg.com",May 2023 — Training Materials: Co-Publishing with External Partners Policy
