Dataset_id,policy_content_file_name,groundtruth_owner,ground_truth_question,ground_truth_answer,exact_excerpt_from_policy,policy_title
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What controls support integrity and confidentiality of Personal Data at BCG?,Access or disclosure is restricted to individuals who need to know the information to support BCG’s legitimate business purposes or to fulfill applicable legal requirements.,1.1.6 Integrity and confidentiality – Personal data will be accessed or disclosed only to those individuals who are reasonably required to know such information to accomplish BCG’s legitimate business purpose or to enable BCG to comply with applicable legal requirements.,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,How does BCG demonstrate accountability for Personal Data?,"BCG implements appropriate technical and organizational measures to prevent unauthorized access, unlawful processing, and accidental loss, destruction, or damage.","1.1.7 Accountability – Appropriate technical and organizational measures will be taken to prevent unauthorized access, unlawful processing and unauthorized or accidental loss, destruction, or damage to Personal Data.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,"Who is responsible for appropriate collection, storage, and handling of Personal Data at BCG?","All BCG employees share responsibility. Managing Directors and Partners who lead case teams or functional teams must ensure Personal Data in their purview is handled in line with policies, laws, and regulations.","1.2.1 All BCG employees have responsibility for ensuring Personal Data is collected, stored, and handled appropriately. Each Managing Director and Partner (MDP) leading case teams or functional teams (e.g., internal use scenarios) must ensure that Personal Data is handled and processed in line with applicable policies, laws, and regulations.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,"When BCG relies on consent, what are the core requirements before collecting Personal Data?","Consent must be obtained in advance, be specific and informed, and reflect an unambiguous agreement to process the individual’s Personal Data. If consent is part of a written form, it must be distinguishable, clear, and not bundled with other agreements or declarations.","1.3.1.1 is obtained in advance of the collection of Personal Data. 1.3.1.2 is specific, informed and an unambiguous agreement to process an individual’s Personal Data. Where consent is part of a written form, consent will be distinguishable, clear, and not bundled with other written agreements or declarations.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,"If Personal Data will be used for more than one purpose, what must BCG communicate when seeking consent?","BCG must adequately inform individuals about each purpose. It must also provide the identity and contact details of the data controller, the Data Protection Office’s contact, any third‑party recipients, any transfer to a third country if applicable, and the individual’s right to withdraw consent at any time.","Where Personal Data is processed for multiple purposes ... individuals will be adequately informed of each purpose. BCG will also inform individuals about: i. the identity and contact details of the data controller, ii. the contact details of the Data Protection Office iii. any third-party recipients of the personal data (if applicable), iv. the transfer of personal data to a third country (if applicable), and v. their right to withdraw consent at any time.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,"What conditions make consent valid at BCG, and what is expressly not allowed?","Consent must be freely given and can be withdrawn at any time. It cannot be inferred from silence, inactivity, or pre‑ticked boxes, and non‑response cannot be treated as consent.","1.3.1.3 is given freely. 1.3.1.4 is not inferred from non-response to a communication; inactivity, silence or pre‑ticked boxes are not permitted. 1.3.1.5 can be withdrawn at any time.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,How does BCG handle consent for minors or Sensitive Personal Data?,"When services involve a minor child, consent must be obtained from a parent or custodian. For Sensitive Personal Data—such as data revealing racial or ethnic origin, political opinions, religious or philosophical beliefs, trade union membership; data concerning health, sex life, sexual orientation; criminal offenses, convictions, or related security measures; or genetic or biometric data uniquely identifying an individual—BCG requires explicit written consent.","1.3.1.6 is obtained from a parent or custodian if/where BCG provides services to a minor child; and 1.3.1.7 is obtained by explicit written consent when processing Personal Data that reveals racial or ethnic origin, political opinions, religious or philosophical beliefs, trade union membership or concerning health, sex life, sexual orientation, criminal offenses, convictions, or related security measures; genetic or biometric data or uniquely identifying the individual “Sensitive Personal Data”.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What records does BCG keep when relying on consent and how long are they retained?,BCG maintains a retrievable consent log that serves as evidence for all types of consent and includes records of withdrawal requests. The consent log is kept for as long as BCG relies on consent as the lawful basis for processing.,1.3.1.8 is recorded in retrievable records. The consent log will serve as evidence for all types of consent and include a record of all requests to withdraw consent. The consent log must be kept as long as BCG relies on consent as the lawful basis.,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,How does BCG approach cookie consent and do‑not‑track requests?,BCG uses transparent mechanisms to obtain cookie consent where required and respects do‑not‑track requests from website visitors.,1.3.1.9 is obtained with transparent mechanisms for required cookie consent from website visitors. BCG will respect do-not-track requests.,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,"Beyond consent, what other lawful bases may BCG use to process Personal Data?","BCG may process Personal Data when necessary to perform a contract with the individual or to take pre‑contractual measures at the individual’s request; for important reasons of public interest; to establish, exercise, or defend legal claims; to protect someone’s vital interests when the individual cannot consent; and for legitimate interests pursued by BCG or a third party, except where those interests are overridden by the individual’s interests or fundamental rights and freedoms, particularly for a child.","1.3.2 Other basis for processing ... 1.3.2.1 for the performance of a contract ... 1.3.2.2 for important reasons of public interest. 1.3.2.3 for the establishment, exercise, or defense of legal claims. 1.3.2.4 to protect the vital interests ... 1.3.2.5 for the purposes of BCG’s legitimate interests ... except where such interests are overridden ... where the individual is a child.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,When can Personal Data be transferred between BCG entities?,"Transfers occur only when there is a legitimate business need and the receiving entity provides appropriate security and certifies compliance with this policy and referenced policies. All such transfers comply with applicable laws, and BCG ensures intra‑group agreements include relevant standard contractual clauses as issued by authorities.","1.4.1 Inter-company transfers will be done when there is a legitimate business need and only when the receiving entity provides appropriate security for the Personal Data and certifies to compliance with this Policy and the Policies referenced herein. ... BCG will ensure that intra-group agreements with the relevant standard contractual clauses, as issued by relevant authorities, under applicable data protection laws, have been entered by BCG’s operating entities globally.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,Under what conditions does BCG disclose Personal Data to third parties?,"BCG prevents disclosure unless the third party has been authorized by BCG and/or the client and, where required by law, has signed a Data Processing Agreement. The policy highlights GDPR and Brazil’s LGPD as examples where a DPA may be required.","1.5.1 BCG prevents disclosure of Personal Data to third parties, unless the third-party has been authorized by BCG and/or BCG’s client to receive Personal Data and has entered a Data Processing Agreement (“DPA”) where required by law (e.g., European GDPR, Brazilian LGPD).",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What vetting and contractual terms apply when BCG engages a third‑party processor?,"Engagements must be vetted by Procurement, Information Security, and the Data Protection Office. Where required, a DPA must specify the subject matter and duration, the nature and purpose of processing, the types of personal data and categories of individuals, and the obligations and rights of both the third party and BCG.","1.5.2 Where BCG engages a third-party processor that handles Personal Data, the engagement must be vetted by BCG Procurement, Information Security, and the Data Protection Office. Where required, a DPA must set out the subject-matter and duration of the processing, the nature and purpose of the processing, the type of personal data and categories of individuals and the obligations and rights of the third party and BCG.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,Where can teams find approved supplier DPA templates and where should completed DPAs be stored?,"Approved supplier DPA forms are available from the Global Procurement Team at ProcurementOps-DPAgreements@bcg.com, and completed DPAs must be sent to Global Procurement to be stored in the global procurement contract database.",1.5.3 Approved supplier-DPA forms are available from BCG’s Global Procurement Team (ProcurementOps-DPAgreements@bcg.com) and completed DPAs must be sent to BCG’s Global Procurement Team to be stored in the global procurement contract database.,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What are the requirements for contractors and temporary personnel who can access Personal Data?,"Contractors and temporary personnel must use BCG-provided IT assets, sign a confidentiality agreement, complete mandatory privacy and security training, comply with BCG policies, and are subject to periodic performance review and monitoring by the Data Protection Office when they have access to Personal Data.",1.5.3.1 Contractors and Temporary Personnel. Individuals working as contractors and temporary personnel who have access to Personal Data will: i. use company BCG-provided IT assets to perform their duties. ii. sign a confidentiality agreement. iii. participate in mandatory privacy and security training; and iv. comply with this policy and other applicable BCG policies. BCG’s Data Protection Office will periodically review and monitor the performance of its contractors and temporary personnel who have access to Personal Data.,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,When can BCG accept a transfer of Personal Data from a third party?,"BCG restricts transfers from third parties unless necessary for providing client products or services or to conduct BCG operations, and where required, a Data Processing Agreement is in place. The DPA must cover scope, duration, nature, purpose, data types, data subject categories, and the parties’ obligations and rights. An approved client DPA can be completed with Legal’s help via ClientView and should be sent to LegalTeam@bcg.com for the contract management system.","1.5.4 BCG restricts the transfer of Personal Data from third parties unless such transfer is necessary for the provision of products and services to BCG’s client and/or to conduct BCG operations and BCG has entered a Data Processing Agreement (“DPA”) where required by law. 1.5.5 The DPA sets out the subject-matter and duration of the processing, the nature and purpose of the processing, the type of personal data and categories of individuals and the obligations and rights of the third party and BCG. 1.5.6 An approved client-DPA form is available and can be completed with the help of a Legal Team member (request via ClientView). Completed DPAs should be sent to LegalTeam@bcg.com to be included in teh contract management system.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,How should Personal Data in paper or hard copy be removed from BCG or client premises?,Any external transmission or removal of paper or hard-copy Personal Data must maintain the security of the information and prevent unauthorized disclosure.,1.6.1 External transmission or removal of Personal Data in paper or hard-copy form from BCG or BCG client premises must be done in a manner to maintain the security of the data and prevent unauthorized disclosure.,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What should I do before electronically transmitting Personal Data?,"You should consult the Information Security Risk Management Team to select appropriate technical protections. Personal Data should not be shared informally and should not be sent by email, which is not a secure channel.","1.6.2 Individuals who need to electronically transmit Personal Data should consult with BCG’s Information Security Risk Management Team (BCG ISRM Team) ... Personal data should not be shared informally. It should not be sent by email, as this form of communication is not secure.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,How should paper records containing Personal Data be stored when unattended?,"They must be kept in a locked or otherwise secure desk, cabinet, office, or controlled area when unattended to prevent unauthorized access.","1.7.1 Storage. Paper documents containing Personal Data must be stored in locked or otherwise secure desk, file cabinet, office, or controlled area when unattended.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What are the requirements for storing Personal Data electronically?,"Electronic Personal Data on laptops or portable devices must be protected with access controls and handled in accordance with BCG’s Global Information Security Policy. Personal Data should be stored only on designated drives, servers, and cloud services. Data must be backed up frequently and backups tested regularly, and systems containing Personal Data must be protected by approved security software and a firewall.","1.7.1.1 Personal Data stored electronically on laptops or other portable devices must be protected via access controls and in accordance with BCG’s Global Information Security Policy. Personal Data should only be stored on designated drives, servers, and cloud services. 1.7.1.2 Data must be backed up frequently. Those backups should be tested regularly, in line with the company’s standard backup procedures. All servers and computers containing personal data must be protected by approved security software and a firewall.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,Who is allowed to access or share files containing Personal Data?,"Access, sharing, and disclosure are limited to people who require the information to achieve BCG’s legitimate business purposes or to help BCG meet legal requirements.","1.7.2 Access, Sharing and Disclosure. Access to, sharing, and disclosure of records or files containing Personal Data is limited to persons who are reasonably required to know such data to accomplish the BCG’s legitimate business purposes or to enable BCG to comply with applicable legal requirements.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What physical precautions should individuals take with materials containing Personal Data?,"Do not leave Personal Data in plain view or in unsecured or unattended locations. When leaving your office or work area, secure all files and records in line with this policy and physical security guidelines.","1.7.2.1 Individuals must not leave materials containing Personal Data in plain view or in any unsecured or unattended locations. When leaving one’s office or work location, individuals must secure all files and other records containing Personal Data consistent with this Policy and other physical security guidelines.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What are the expectations for passwords and access termination for systems with Personal Data?,"Personal Data should be protected by strong passwords that are changed regularly. Electronic access for former employees, former third‑party processors, and others who are no longer authorized must be terminated in accordance with BCG’s Account Management Standard, including when employees change roles.","1.7.2.2 Personal Data should be protected by strong passwords that are changed regularly. BCG will terminate electronic access to records and files containing personal data by former employees, former third-party processors, and other individuals who are no longer authorized users with an active user account (e.g., employees moving into new roles). Electronic access will be terminated in accordance with BCG’s Account Management Standard.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,How long does BCG retain Personal Data and how is retention reviewed?,BCG retains Personal Data for the period reasonably required to achieve legitimate business purposes or to meet legal obligations. The firm periodically reviews records to ensure data is not kept longer than necessary and refers to the Global Data Retention Policy.,"1.8.1 Retention. BCG will maintain Personal Data for the length of time reasonably required for BCG to accomplish its legitimate business purposes, or such other period as necessary to comply with legal requirements ... BCG will periodically review records and files to ensure that it has not retained Personal Data for longer than there is a legitimate business reason or legal obligation to do so (see, BCG’s Global Data Retention Policy).",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,"What must happen to Personal Data when a contract ends, a role changes, or upon request?","BCG staff, contractors, and third‑party processors must return or destroy all records and files containing Personal Data upon contract or employment termination, resignation, role changes, or whenever BCG requests it.","1.8.2 Return of Personal Data. BCG staff, contractors and third-party processors are required to return or destroy all records and files containing Personal Data upon contract or employment termination, resignation, role changes, or upon BCG’s request.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,"How should Personal Data be disposed of when no longer needed, and what if a legal hold applies?","Electronic and paper records should be redacted, shredded, destroyed, or erased when appropriate. If destruction is prohibited by legal obligations, the data must be identified and preserved until lawful destruction is permitted, following the Global Data Retention Policy.","1.8.3 Disposal of Personal Data. Where appropriate, electronic Personal Data or paper documents and other hard copies of records or files containing Personal Data, determined by BCG to be no longer needed, will be redacted, shredded, destroyed, or erased. If destruction of the data or records is prohibited by an existing legal obligation, the data or record will be identified and properly preserved until such time as it can be legally destroyed (see, BCG’s Global Data Retention Policy).",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,Where should individuals direct questions or concerns about their Personal Data?,"They should contact BCG’s Data Protection Office at DataProtectionOffice@bcg.com, which coordinates processes to protect and address applicable rights.",Individuals having concerns should contact BCG’s Data Protection Office (DataProtectionOffice@bcg.com).,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What rights do individuals have to access information BCG holds about them?,Individuals can request access to Personal Data BCG holds about them and obtain information about the nature of the data and to whom it has been disclosed.,"1.9.1 request access to, and information regarding the nature of, Personal Data held and to whom it has been disclosed;",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,Can individuals prevent processing that could cause them damage or distress?,Yes. Individuals have the right to prevent processing that is likely to cause damage or distress.,1.9.2 prevent processing likely to cause them damage or distress;,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,Can individuals opt out of direct marketing by BCG?,Yes. Individuals have the right to prevent processing for purposes of direct marketing.,1.9.3 prevent processing for purposes of direct marketing;,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What transparency does BCG provide for automated decision‑making that significantly affects individuals?,Individuals have the right to be informed about the mechanics of automated decision‑making processes that will significantly affect them and not to have significant decisions made solely by automated processes.,1.9.4 be informed about the mechanics of automated decision-making processes that will significantly affect them; 1.9.5 not to have significant decisions that will affect them made solely by automated processes;,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,How can individuals correct inaccurate Personal Data held by BCG?,"They may act to rectify, block, erase, or destroy inaccurate data held by BCG.","1.9.6 act to rectify, block, erase or destroy inaccurate data;",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,Can individuals escalate concerns to a regulator about BCG’s data protection practices?,Yes. Individuals may request that the Supervising Authority assess whether BCG has violated applicable data protection regulations.,1.9.7 request that the Supervising Authority assess whether BCG has violated any provision of applicable data protection regulations;,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,Do individuals have the right to data portability under this policy?,Yes. Individuals can request that their Personal Data be transmitted to another organization.,1.9.8 have their Personal Data transmitted to another organization;,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,May individuals object to BCG’s processing of their Personal Data?,"Yes, in limited instances individuals may object to the processing of their Personal Data.","1.9.9 in limited instances, to object to the processing of their Personal Data.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,How does BCG ensure people understand how their data is used and how to exercise their rights?,"BCG ensures individuals are aware their Personal Data is being processed and that they understand how it is used and how to exercise their rights. BCG’s Privacy Policy covers use of Personal Data relating to individuals generally, and the Global Employee Data Privacy Policy explains how employees’ Personal Data is used.","1.10.1 BCG will ensure individuals are aware that their Personal Data is being processed, and that they understand how the Personal Data is being used and how to exercise their rights. BCG’s Privacy policy sets out how Personal Data relating to individuals is used by BCG. BCG’s Global Employee Data Privacy Policy sets out how employees’ Personal Data is used by BCG.",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What should I do if I become aware of a Personal Data breach at BCG?,"BCG complies with all required reporting and notification obligations in relevant jurisdictions. If you become aware of a breach, you must report it to your leader, your local or regional IT Helpline, and the Cyber Security Incident Response Team at csirt@bcg.com, in line with the Personal Data Breach Notification Policy.","1.11.1 Notification of Personal Data Breach. In the event of a personal data breach, BCG will comply with all required reporting and notification requirements ... Any BCG employee who becomes aware of a Personal Data breach will report the incident to their leader, local or regional IT Helpline and to BCG’s Cyber Security Incident Response Team (csirt@bcg.com) (see, BCG’s Personal Data Breach Notification Policy).",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,How should BCG respond to inquiries from a supervisory or data privacy authority?,"BCG will respond diligently to such requests, and all inquiries should be referred to the Data Protection Office at DataProtectionOffice@bcg.com.",1.11.2 Obligations towards Supervising Authority/Local Data Privacy Authority. BCG will respond diligently to requests ... All requests should be referred to the Data Protection Office (DataProtectionOffice@bcg.com).,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What information must BCG keep in its records of processing activities (ROPA)?,"BCG maintains records that include the controller’s contact details, the purposes of processing, categories of individuals and data, categories of recipients, details of cross‑border transfers, applicable retention periods, and a description of security measures applied to the processed data.",1.12.1 BCG will keep records of its Personal Data processing activities which will include (i) contact details of the data controller; (ii) purposes of the processing; (iii) categories of individuals and personal data processed; (iv) categories of recipients ...; (v) information regarding cross-border data transfers; (vi) applicable data retention periods; and (vii) a description of the security measures implemented ...,Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What does data protection by design and by default mean at BCG?,"When BCG selects or develops new Personal Data processing tools, data protection is a key design consideration and is not sacrificed for other benefits. Applications are designed so individuals are protected by default from unnecessary processing, and the design must comply with the principles in this policy, including minimizing the amount of data collected, how it is processed, how long it is stored, and how accessible it is.","1.13.1 When selecting or developing new Personal Data processing tools, BCG ensures, by design, that Personal Data is adequately protected ... BCG will design new applications such that any individuals who are the subject of personal data held by BCG are protected, by default, from increased risk due to unnecessary processing of Personal Data. Application design will comply with section 1.1 of this Policy (e.g., minimize the amount of Personal Data collected, the extent of their processing, the period of their storage, and accessibility).",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,How does BCG classify data to manage Personal Data throughout its lifecycle?,"BCG classifies data assets based on regulatory requirements, sensitivity, criticality, and value to the company. This classification enables adequate protection, effective management, easier access and use, and efficient retention and disposition. The approach is outlined in the Global Data Classification Policy.","1.14.1 To enable adequate protection and effective management of Personal Data throughout its lifecycle, BCG classifies data assets based on regulatory requirements, sensitivity, criticality, and value to the company. Classification also allows for ease of access, use and management and the efficient retention and disposition of Personal Data (see, BCG’s Global Data Classification Policy).",Global Data Protection Policy (v1.3)
DataProtection_Policy_global_2025_gt_v1,Global Data Protection Policy-v.1.3.pdf,Rebecca Williams,What elements make up BCG’s approach to securing Personal Data?,"BCG maintains an Information Security Management System that includes an Information Security Risk Management Framework, related policies, and assigned roles and responsibilities. It covers access controls, physical and environmental security, and expectations for managing data assets as detailed in the Global Information Security Policy. The ISRM Team ensures required information security certifications are obtained and maintained.","1.15.1 BCG has an Information Security Management System (“ISMS”) ... The ISMS also addresses access controls, physical and environmental security, and expectations for managing data assets (see, BCG’s Global Information Security Policy). The Information Security Risk Management Team (ISRM Team) will ensure all required information security certifications are obtained and maintained.",Global Data Protection Policy (v1.3)
