Dataset_id,policy_content_file_name,groundtruth_owner,ground_truth_question,ground_truth_answer,exact_excerpt_from_policy,policy_title
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,"When traveling by air for work at Boston Consulting Group (BCG), where should I store my device?",You should keep your device secure in your carry‑on baggage and ensure it is not left unattended.,"• If you are travelling, ensure devices are kept secure in carry-on baggage and not left 
unattended.",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,Are SIM (Subscriber Identity Module) cards covered by the lost or stolen device policy at Boston Consulting Group (BCG)?,"Yes. The policy lists SIM cards alongside laptops and tablets among the devices BCG issues and maintains, so the same handling and reporting requirements apply.","BCG issues and maintains a variety of devices for use by sta5, including laptops, tablets 
and sim cards. These devices are critical for delivering BCG and client work, and often 
contain sensitive information. Each employee is responsible for safeguarding their 
assigned devices and using them in accordance with BCG policies.",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,"If a tablet loaned by Boston Consulting Group (BCG) goes missing at a client site reception area, what should I do?","You should report the loss immediately via IT Connect or by calling the Service Centre at +91 0124-459-7045 and complete the Lost Device form. You must also file a police report, obtain an FIR copy from the nearest police station, and share it with your Local IT team. Finally, inform your Local IT team with full details and cooperate with IT and Compliance on any follow‑up actions.","• Report immediately on IT Connect
o Open a ticket via IT Connect / or call Service Centre at +91 0124-459-7045.
o Complete the Lost Device form.
• File a police report
o Visit the nearest police station and obtain an FIR copy.
o Share the copy with your Local IT team for risk and compliance tracking.
• Inform your Local IT team
o Provide all details (device type, serial number if available, location/time of 
loss).
o Cooperate with IT and Compliance for follow-up actions.
• Never leave devices unattended in public places (e.g., hotels, restaurants, planes, 
reception areas).",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,What does the policy expect me to do once Local Information Technology (IT) and Compliance begin their follow‑up?,You are expected to cooperate with Information Technology (IT) and Compliance on the follow‑up actions related to the incident.,o Cooperate with IT and Compliance for follow-up actions.,Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,How should I think about the sensitivity of information stored on Boston Consulting Group (BCG) devices?,"The policy indicates that BCG devices often contain sensitive information related to firm and client work, and it instructs you to treat all such devices as confidential assets.","BCG issues and maintains a variety of devices for use by sta5, including laptops, tablets 
and sim cards. These devices are critical for delivering BCG and client work, and often 
contain sensitive information. Each employee is responsible for safeguarding their 
assigned devices and using them in accordance with BCG policies.
• Treat all devices as confidential assets containing sensitive BCG data.",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,"If my Boston Consulting Group (BCG) laptop is stolen in a restaurant, can I delay reporting until the next business day?",No. The policy requires immediate reporting because delays increase risk. You should report right away via IT Connect or by calling the Service Centre and complete the Lost Device form.,"• Loss or theft must be reported immediately—delays increase risk.
• Report immediately on IT Connect
o Open a ticket via IT Connect / or call Service Centre at +91 0124-459-7045.
o Complete the Lost Device form.
• Never leave devices unattended in public places (e.g., hotels, restaurants, planes, 
reception areas).",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,Is calling the Boston Consulting Group (BCG) Service Centre acceptable if I don’t have immediate access to IT Connect?,"Yes. The policy states you can open a ticket via IT Connect or call the Service Centre at +91 0124-459-7045 as part of reporting a loss or theft, and you should complete the Lost Device form.","o Open a ticket via IT Connect / or call Service Centre at +91 0124-459-7045.
• Report immediately on IT Connect
o Complete the Lost Device form.",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,"After a device is remotely wiped or disabled, what is the next step to further secure my Boston Consulting Group (BCG) account?","You will be advised to change your BCG password immediately following your report, which is a core protective step alongside remote wipe or disablement.","• The device will be remotely wiped/disabled to protect firm and client data.
• You will be advised to change your BCG password immediately.",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,"Where should I obtain documentation for the police report, and who needs a copy at Boston Consulting Group (BCG)?","You should visit the nearest police station, obtain a First Information Report (FIR) copy, and share that copy with your Local IT team for risk and compliance tracking.","o Visit the nearest police station and obtain an FIR copy.
o Share the copy with your Local IT team for risk and compliance tracking.",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,What information should my initial incident report include to Boston Consulting Group’s Local Information Technology (IT) team?,"Include the device type, the serial number if you have it, and the location and time of the loss, along with any other relevant details.","o Provide all details (device type, serial number if available, location/time of 
loss).",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,Does the policy allow me to leave my Boston Consulting Group (BCG) laptop briefly at a hotel breakfast table?,"No. The policy instructs you never to leave devices unattended in public places such as hotels, and it also directs you to keep your device under supervision at all times.","• Never leave devices unattended in public places (e.g., hotels, restaurants, planes, 
reception areas).
• Keep your device under supervision at all times.",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,"If my Boston Consulting Group (BCG) device is disabled following my report, how will I be able to continue my work responsibilities?","Replacement devices will be arranged for you in line with IT asset procedures, so you can continue working once the incident has been addressed.",• Replacement devices will be arranged as per IT asset procedures.,Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,What systems should I use for Boston Consulting Group (BCG) client work in order to comply with policy?,You should always use BCG‑approved devices and systems whenever you are doing client or firm work to remain compliant with the policy.,• Always use BCG-approved devices and systems for client and firm work.,Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,Why does Boston Consulting Group (BCG) treat all devices as confidential assets?,"Because the devices often contain sensitive information and are critical to delivering BCG and client work, the policy requires you to treat them as confidential assets containing sensitive BCG data.","BCG issues and maintains a variety of devices for use by sta5, including laptops, tablets 
and sim cards. These devices are critical for delivering BCG and client work, and often 
contain sensitive information. Each employee is responsible for safeguarding their 
assigned devices and using them in accordance with BCG policies.
• Treat all devices as confidential assets containing sensitive BCG data.",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,"If I am traveling for Boston Consulting Group (BCG) and need to check in at the airport, how should I store my device?",Keep your device secured in your carry‑on baggage and do not leave it unattended at any time while traveling.,"• If you are travelling, ensure devices are kept secure in carry-on baggage and not left 
unattended.",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,What should I do if only my SIM (Subscriber Identity Module) card provided by Boston Consulting Group (BCG) is missing?,"Follow the same process as for any BCG device: report immediately via IT Connect or by calling the Service Centre and complete the Lost Device form, file a police report and obtain an FIR copy, and inform your Local IT team with all relevant details.","BCG issues and maintains a variety of devices for use by sta5, including laptops, tablets 
and sim cards. These devices are critical for delivering BCG and client work, and often 
contain sensitive information. Each employee is responsible for safeguarding their 
assigned devices and using them in accordance with BCG policies.
• Report immediately on IT Connect
o Open a ticket via IT Connect / or call Service Centre at +91 0124-459-7045.
o Complete the Lost Device form.
• File a police report
o Visit the nearest police station and obtain an FIR copy.
o Share the copy with your Local IT team for risk and compliance tracking.
• Inform your Local IT team
o Provide all details (device type, serial number if available, location/time of 
loss).",Lost or Stolen Devices - Policy & Reporting
Stolen_Devices__Policy_global_2025_gt_v1,Lost or Stolen Devices - Policy & Reporting.pdf,Vaibhav Srivastava,Who is responsible for safeguarding Boston Consulting Group (BCG) devices and ensuring they are used appropriately?,Each employee is responsible for safeguarding their assigned devices and for using them in accordance with BCG policies.,"BCG issues and maintains a variety of devices for use by sta5, including laptops, tablets 
and sim cards. These devices are critical for delivering BCG and client work, and often 
contain sensitive information. Each employee is responsible for safeguarding their 
assigned devices and using them in accordance with BCG policies.",Lost or Stolen Devices - Policy & Reporting
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
