Dataset_id,policy_content_file_name,groundtruth_owner,ground_truth_question,ground_truth_answer,exact_excerpt_from_policy,policy_title
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,What must I do if my mobile device is temporarily or permanently lost?,You must report the loss in accordance with BCG’s lost asset process before cancelling any mobile operator services. Prompt reporting allows BCG to take appropriate security actions.,"You will have to report the temporary or permanent loss of their Mobile Device in accordance to BCG lost asset process, and before cancelling any mobile operator services.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,What are my responsibilities when I upgrade or retire a device used for BCG work?,"You are expected to notify BCG of the change, delete all BCG information from the device when it is retired, confirm that deletion, and dispose of the device securely.","In the case where you upgrade to a new device, or otherwise retire the Mobile Device, you will be expected to notify BCG of the change, delete all BCG information held on the device when it is retired and confirm when this has been done and dispose of the Mobile Device securely.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,What software must I allow on my personal device if I enroll?,Enrollment requires you to allow installation of the AirWatch Mobile App and any future applications that enable security controls and functionality needed for BCG work.,"When you choose to enroll in the program and use your personal device for BCG work, you agree to allow the installation of the AirWatch Mobile App and, in the future, other applications on your device.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,What specific controls may BCG apply to my device under the security requirements?,"BCG may configure and apply policy settings, require certain applications, collect a list of installed applications, block particular applications, and remotely wipe or reset a lost or stolen device, which could lead to the loss of unbacked personal data.","BCG shall configure, apply policy, and may require certain applications to be installed on your device. 
BCG will collect a list of installed applications on each device. 
BCG may block the use of certain applications. 
If your Mobile Device is lost or stolen, BCG shall remotely wipe or reset your device which could result in the loss of personal data stored on your device that you have not backed up.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,What will happen if BCG suspects a breach of the mobile device policy?,"BCG will immediately remove your access to BCG systems and, where appropriate, remove company data from the device. A suspected breach may also trigger disciplinary action and require you to cooperate with an investigation, including providing device access and credentials.","If BCG discovers or reasonably suspects that there has been a breach of this policy, including any of the security requirements listed above, we will immediately remove your access to BCG systems and, where appropriate, remove any company data from the Mobile Device. Breach of this policy may lead to BCG revoking the employee's access to its systems, whether through a device or otherwise. It may also result in disciplinary actions. Also, please note that you will be required to co‐operate with any investigation into suspected breach, which may involve providing BCG with access to the Mobile Device and any relevant passwords and login details.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,"Will I be informed if mobile services, security policies, or threats change?","Yes. You will be notified if available services and security policies change, if new capabilities or requirements are introduced, or if new security threats are identified.","You will, or course, be notified if available services and security policies change, if new capabilities or requirements are introduced, and if new security threats are identified.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Should I regularly back up personal data on a device used for BCG work?,"Yes. It is good practice to routinely back up personal information such as photos, application data, documents, and notes to avoid data loss, even if you do not use the device for BCG work.","It is a good idea to routinely back up personal information such as photos, application data, documents, notes, etc. at regular intervals to avoid data loss (this is a good idea even if you do not use your device for BCG work!).",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Under what circumstances might BCG reset or wipe my personal device?,"BCG may reset and wipe all information from a device if it is lost or stolen, if you leave the firm, or if BCG becomes aware of an immediate security concern that cannot be mitigated by other means. You should be aware this could result in the loss of personal information if it has not been backed up.","We have to assume, however, that all devices enrolled in the Program contain confidential BCG or client data. Therefore, in certain situations, we may need to reset your device and wipe all information from it. PLEASE BE AWARE THAT THIS MAY RESULT IN THE LOSS OF YOUR PERSONAL INFORMATION IF YOU HAVE NOT BACKED IT UP. 
When might this need to occur? 
 If your Mobile Device is lost or stolen. 
 If you leave the firm. 
 If BCG becomes aware of an immediate security concern that we cannot address via other means.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Is BCG responsible for personal data loss or financial loss related to my device?,"No. BCG is not responsible for personal data loss or financial loss resulting from software or application installation, malware, or the intentional or unintentional wiping of information from the device.","Furthermore, BCG will not be responsible for personal data loss or financial loss resulting directly or indirectly from: 
 The installation of software or applications from any source (free or purchased) including BCG. 
 Malware installed on the device via any mechanism. 
 The intentional or unintentional wiping of any information or data from the device.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,What information will BCG collect from my personal device for security monitoring?,"BCG will collect only a listing of installed applications to reduce risk from malware or insecure software. It does not collect personal information or data stored within those apps, and the data is used solely to identify risky applications.","With that firmly in mind, BCG will not collect any information or data from your Mobile Device with the exception of a listing of all installed applications. This data is collected and monitored solely to help reduce the risk from applications that contain malware, malicious functionality, or can be used in ways that put confidential information at risk. The information collected by BCG regarding installed software and applications on your device does not include any personal information or data stored or associated with the software or application. The information collected will be used only to identify applications that are a security risk.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Can BCG require me to uninstall an application from my device?,"Yes. If an application is identified as a security risk, BCG will follow up and may ask you to uninstall it, and in the event of a clear and present danger reserves the right to uninstall an application without your permission.","If one is identified, we will follow up with you and may ask you to uninstall it. In the event of a clear and present danger, we reserve the right to uninstall an application without your permission.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Can personal data within BCG applications or sections on my device be monitored or erased?,"Yes. Personal data within BCG applications or sections may be monitored, intercepted, reviewed, or erased under the BCG Employee Privacy Policy. You should not use BCG applications or sections for personal matters intended to be kept private.","Please note that any personal data within the BCG applications or sections of the Mobile Device may be monitored, intercepted, reviewed or erased under the terms of the BCG Employee Privacy Policy. Any expectations of privacy in any data within the BCG applications or sections of the Mobile Device are limited in accordance with this policy. We recommend that you do not to use BCG applications or sections of the Mobile Device for any personal matter intended to be kept private or confidential.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Who within BCG has access to the list of installed applications collected from devices?,Access is strictly limited to the small number of BCG IT individuals responsible for monitoring the security of mobile applications.,Access to the gathered list of installed applications will be strictly limited to just those few individuals within BCG IT who are responsible to monitor the security of mobile applications.,BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,What happens if my device falls out of compliance with BCG’s technical specifications?,"If your device is not in good working order or falls out of compliance, it may be blocked from accessing BCG systems until it meets minimum requirements. Some devices simply may not be capable of connecting to BCG systems.","You agree to keep the Mobile Device updated and in good working order, and to maintain a Mobile Device compatible with BCG's technical specifications. If a Mobile Device falls out of compliance, then it may be blocked from accessing BCG systems until it is in good working order and meets minimum requirements. Some Mobile Devices may not have the capability to connect to BCG's systems.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,What support will BCG IT provide for personal devices used for work?,"BCG IT will assist with basic setup and troubleshooting for email, contacts, and calendars, and will support BCG‑installed apps on the device. Support for personal data, software, or apps that you installed yourself is not provided.","BCG IT Support will assist you with basic setup and troubleshooting for Email, Contact, and Calendar data. We will also support BCG‐installed apps on your device. Support for any other personal data, software or apps that you have installed will not be provided.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Who is responsible for repairs and maintenance on my personally purchased device and accessories?,You are responsible for repairs and maintenance on personally purchased mobile devices and accessories.,"It's also important to note that, for personally‐purchased Mobile Devices and accessories, all repairs and maintenance are also your responsibility.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,How does BCG determine which devices are allowed to connect to its systems?,"BCG maintains a list of approved devices and reserves the right to refuse or remove permission to connect if it is reasonably believed a device could put BCG, its data, or systems at risk. The current list is available from the Service Center.","We will maintain a list of devices that are allowed, and we reserve the right to refuse or remove permission for an employee to connect to the system where it is reasonably believed the device could put BCG, its data or systems at risk. Contact the Service Center for the current list.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,What wireless usage costs does BCG cover for personal devices used for work?,"Wireless usage costs are covered in accordance with your local office policy, and you may be responsible for excessive use or roaming charges. Hardware, accessories, applications, and other charges are your responsibility and are not reimbursed.","BCG covers wireless usage costs in accordance with your local office wireless policy (please contact your local IT group for information regarding exact details and expense coverage). You may be responsible for excessive use or roaming charges. You will be responsible for obtaining a replacement Mobile Device that is approved for access to BCG systems. Any hardware, accessory, application or other charges are your own responsibility and will not be reimbursed by BCG and may not be billed to a case number and we will not be responsible for damaged, lost or stolen personal Mobile Devices.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Might BCG provide devices at no cost in some locations?,"Yes. Depending on local carrier agreements and policy, some devices may be provided at no cost.","Some devices may be provided to you at no cost, based on local carrier agreements and policy.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,May I forward BCG or client data to a device that is not issued by BCG or not registered in the Program?,No. You should not forward or copy BCG or client data—such as emails or files—to a device that BCG did not issue or that is not formally registered in the Mobile Device Program.,"Do not ""forward"" or copy BCG/client data such as emails or files to a device that is not issued by BCG or is not formally registered in the Program.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Is it acceptable to circumvent BCG security policies or software on my device?,No. You must not attempt to circumvent BCG security policies or software on any device used for BCG work.,Do not circumvent BCG security policies or software.,BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Can I use consumer cloud storage like Dropbox to store BCG or client data?,"No. Personal cloud services such as Dropbox and similar services should not be used to store BCG or client data. iCloud services are supported for certain functions, but specific iCloud features have had issues and may risk storing client documents on Apple’s servers.","Consumer (personal) cloud services to store BCG or client data should not be used, including DropBox and similar type services. iCloud, iCloud Backup, Find My iPhone, and Photo Stream services are supported cloud services and are OK to use. We will continue to test iCloud functionality, but have experienced issues to date in using it in certain circumstances: 
Backing up Contacts can result in the deletion of your contacts 
Using iCloud's ""Document Sync"" can result in the storing of client documents on Apple's servers; a direct breach of many of our client contracts.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,"What should I do immediately if my device is lost, stolen, or no longer in my possession?","You must notify the BCG IT Service Center immediately if your device is lost, stolen, or otherwise not in your possession so that appropriate security steps can be taken.","Notify the BCG IT Service Center immediately if your device is lost, stolen, or otherwise no longer in your possession.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Do I need to maintain a minimum operating system level on my device?,"Yes. You must maintain at least the minimum OS level, and you are responsible for installing required updates if they are not installed automatically by BCG.","You will need to maintain a minimum OS level on your Mobile Device, and are responsible for installing required updates if they aren't installed automatically by BCG.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Which related BCG policies should I be aware of when using a personal device for work?,"You should be aware of the Security Policy on Use, Handling of and Access to Client Confidential Information, the Electronic Communication Policy, the Employee Agreement, the Employee Privacy Policy, and the BCG lost asset process.","Related Policies 
 Security Policy on Use, Handling of and Access to Client Confidential Information 
 Electronic Communication Policy 
 Employee Agreement 
 Employee Privacy policy 
 BCG lost asset process",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Can BCG change the Mobile Device Policy without advance notice?,Yes. BCG reserves the right to modify the policy at any time without notice.,"BCG reserves the right to modify this policy at any time, without notice.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Can I use my personally owned laptop for BCG work?,"No. Personally owned laptops cannot be used for BCG work because BCG must manage standardized devices to ensure required tools and security controls such as patching, encryption, and anti‑malware.","Personally owned laptops cannot, therefore, be used for BCG work.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Why can’t I use any Android device of my choosing for BCG work?,"Android implementations vary by manufacturer, leading to differences in options, configurations, and security features. BCG’s strategy is to support market leaders that meet security and manageability requirements. The current plan is to support Samsung SAFE devices only, with more details to come.","Unlike Apple's iOS operating system for iPhone and iPad, the Android operating system is not a standardized system that is the same across all platforms. Each Android manufacturer has somewhat different software with different options and different available configurations. The security features and manageability also varies from device to device. Our strategy is to support the market leaders that provide the level of security and manageability that BCG and our clients require. For Android devices, our current plans are to support the Samsung Safe devices only – more details on when this will happen will be forthcoming.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,How often will BCG’s list of supported devices be updated?,The supported devices will be reviewed every six months or sooner if there is a major development in the mobile device landscape.,The supported devices will be reviewed every six months or if there is a major development in the mobile device world.,BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,On what basis are devices and software versions evaluated for BCG support?,"They are evaluated against parameters such as market presence, compatibility with existing systems and management platforms, and inherent functional and security capabilities, among others.","Devices are evaluated against a list of parameters including market presence, compatibility with our existing systems and management platform, inherent functional and security capability, and others.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,In which situations will BCG wipe my device of all information?,"BCG will wipe the device if it is lost or stolen, if you leave the firm, or if there is an immediate security concern that cannot be addressed by other means.","What are the ""certain situations"" in which you will reset my device and wipe all the information from it? – There are three situations in which your device will be reset and wiped of all information. They are: 
 If your device is lost or stolen. 
 If you leave the firm. 
 If BCG becomes aware of an immediate security concern that we cannot address via other means.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,"If my device is wiped and I later find it, will BCG restore my personal information?","No. BCG cannot restore your personal information. After re‑enrollment, you will receive your standard email, calendars, contacts, and standard applications, but personal photos, apps, messages, and data are not stored or restored by BCG. Your personal information is only safe from being wiped if you regularly back it up.","BCG will not have the ability to restore all your information. If your device is wiped and re‐enrolled in the Mobile Device Program, you will receive your standard email, calendars, and contacts along with any other standard applications, functions etc. that are generally available at the time. Your personal information, photos, applications, messages, and data will not be stored or restored by BCG. Your personal information will only be safe from being wiped if you regularly back it up.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,What specific application details does BCG collect from enrolled devices?,"BCG collects the application name, version, identifier, installer size, actual installed size, installation date, and the last‑seen date indicating when the app was last inventoried as installed or removed.","What application information will you collect and what will you do with it? – BCG will collect information about the applications that are installed on your device. Specifically: 
 Application name 
 Application version 
 Application identifier (i.e., full Apple Store application name, if applicable) 
 Installer size 
 Actual size of installed application 
 Date the application was installed on the device 
 Date ""Last Seen"" (i.e., Date it was last inventoried as still installed or removed/deleted).",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,How will BCG use the application inventory it collects from my device?,"The application inventory is used to ensure that applications do not present a security risk to you, BCG, or clients. If a risk is identified, BCG may ask you to uninstall the app or may remove it in a clear and present danger situation.","This information will be used to ensure that applications do not present a security risk to you, to BCG or to clients.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Why is Dropbox not permitted for storing BCG information?,"Dropbox is not considered sufficiently secure due to issues with access, retention, and deletion, as well as past security incidents. Because BCG cannot ensure client confidentiality if data is stored on Dropbox servers, it is prohibited for BCG work.","Why can't I use DropBox for BCG work? – DropBox is a very convenient tool for synchronizing information across devices. Unfortunately, it is not very secure. There are numerous issues including access, retention, and deletion of information. In addition, DropBox has had a number of security incidents including one where all users could access all other users' information. The bottom line is that we cannot ensure our clients of the security of their confidential information if it is stored on DropBox servers.",BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Will BCG’s security measures evolve if a client has more restrictive requirements?,Yes. BCG’s security measures are driven in large part by client requirements and are likely to evolve along with those of our clients.,My client has a far more restrictive policy – would we ever do that? – Much of our security requirements are driven by our clients. It is likely that our security measures will evolve along with those of our clients.,BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Should I use a password longer than four digits on my mobile device?,Yes. A four‑character password is minimal; BCG indicates that a password of at least six characters will become standard.,Should I use a password longer than 4 digits on my mobile device? – Yes – a four character password is minimal. A password of at least six characters will become standard.,BCG Global Mobile Device Policy (version 3 – March 2017)
Mobile_Policy_global_2025_gt_v1,BCG Mobile Policy BCG Mobile Policy-Jul-17.pdf,Rebecca Williams,Does BCG track my roaming when I travel with my device?,"No. BCG does not track roaming, although your carrier may send messages to alert you about roaming cost implications.","Will you track my roaming? – We will not track roaming. It is possible, however that you receive messages from your carrier alerting you to the cost implications while you are roaming.",BCG Global Mobile Device Policy (version 3 – March 2017)
