Dataset_id,policy_content_file_name,groundtruth_owner,ground_truth_question,ground_truth_answer,exact_excerpt_from_policy,policy_title
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,Can we request a printer for a project that requires physical documentation?,Yes. Printers may be provided for case‑specific requirements where physical documentation is essential.,Printers – For case-specific requirements where physical documentation is essential.,India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,"How should a case team submit a hardware request, and is approval required?","Requests must be submitted through Local IT, and they are subject to approval under this policy.",Requests must be made through Local IT and are subject to approval.,India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,Who manages procurement and distribution of IT hardware to end users?,"The IT team is responsible for procuring and distributing IT hardware to end users, ensuring alignment with organizational standards.",The IT team is responsible for procuring and distributing IT hardware to end users in line with organizational standards.,India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,"If I need hardware not included in the kit for legitimate reasons, how is it funded?","If a specific item outside the standard kit is necessary and you have a valid business justification, it can be procured on a case code.","If a specific hardware item not included in the IT enablement kit is required and has a valid business justification, it can be procured on a case code.",India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,What approvals do I need for an exception to procure non‑standard hardware?,Such procurement requires exception approval from both Local IT and the Finance Team before it can proceed.,Such procurement requires exception approval from both Local IT and the Finance Team.,India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,How often am I eligible for a laptop refresh?,You are eligible for a laptop refresh every 2.75 years under this policy.,Users are eligible for a laptop refresh every 2.75 years.,India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,"Do I need to initiate the laptop refresh process, or will someone contact me?",You do not need to initiate it. The Local IT team will proactively reach out to eligible users when they are due for a refresh.,The Local IT team will proactively reach out to eligible users when they are due for a refresh.,India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,Can I choose my replacement laptop model during a refresh?,"Yes. At the time of replacement, you may choose from the available models provided by Local IT.","At the time of replacement, users may choose from the available models provided by Local IT.",India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,What is expected of me regarding IT assets when I exit the firm?,You must return all IT assets that have been assigned to you at the time of exit. This includes every item issued under the policy.,Users are required to return all IT assets assigned to them at the time of exit.,India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,What happens if I fail to return an IT asset when I leave?,"If you do not return an assigned asset, the depreciated cost of the item plus applicable taxes will be recovered from your full and final settlement.","In the event of non-return, the depreciated cost of the asset plus applicable taxes will be recovered from the user’s full and final settlement.",India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,I lost my laptop—what immediate steps must I take?,"You must report the loss to the service center immediately so the device can be disabled, and you must file a First Information Report (FIR) and submit a copy to Local IT.",Laptop Loss: Must be reported to the service center immediately so the device can be disabled. Users must file an FIR and submit a copy to Local IT.,India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,"If an accessory or other non‑laptop IT asset is lost, will I be charged?","Yes. For other assets and accessories, you will be charged the depreciated cost of the asset plus applicable taxes.",Other Assets/Accessories: Users will be charged the depreciated cost of the asset plus applicable taxes.,India - Hardware Provisioning Policy
hardware_policy_india_2025_gt_v1,India - Hardware Provisioning Policy.pdf,Pravin Jha,"Who should I contact for hardware support, and who approves any exceptions to the process?","For any hardware‑related queries, you should contact your Local IT team. Any exceptions to the process require approval from Local IT and the Finance Team.","For all hardware-related queries, users should contact their respective Local IT teams.
Any exceptions to this process require approval from Local IT and Finance Team.",India - Hardware Provisioning Policy
